页码链接,用户id,用户,用户名链接,来自用户名,发表日期,点赞量,转发量,评论数量,content,分词
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月27日 11:30,3,31,3,从北京冬奥会到杭州亚运会，这几年我国举办多场大型体育赛事。也门艺术家哈基姆，在采访中直言，“中国在大型体育赛事的开幕式环节总能带来很多惊喜”。→ 带你换个角度看亚运 ​,北京 冬奥会 杭州 亚运会 几年 我国 举办 多场 大型 体育赛事 也门 艺术家 哈基姆 采访 中国 大型 体育赛事 开幕式 环节 带来 惊喜 角度看 亚运
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月27日 10:55,1,6,0,在浙江杭州的入坑艺术公园里《不一的杭州》开始录制啦！优美的自然环境+有趣的节目内容=期待值拉满！，更多精彩内容等你解锁,浙江 杭州 艺术 公园 杭州 录制 优美 自然环境 有趣 节目 内容 期待值 拉满 解锁
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月27日 10:26,1,16,16,亚运村班车上，总台报道团偶遇老挝体育代表团，总台体育主持人高菡与老挝射击队教练合作一首《月亮代表我的心》，引车内多国友人合唱并互赠徽章，定格美好夜晚～，见证精彩瞬间！​,亚运村 班车 报道 偶遇 老挝 体育 代表团 体育 高菡 老挝 射击队 教练 合作 一首 月亮代表 引车 内多国 友人 合唱 互赠 徽章 定格 美好 夜晚 见证 精彩 瞬间
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 20:30,1,20,5,随着杭州亚运会进入比赛日，各媒体也正式进入“赛事”报道阶段。杭州姑娘邹佳琪在赛艇女子轻量级双人双桨决赛中，与队友邱秀萍获得该届亚运会首枚金牌。一条由“浙江之声”制作发布的“首金”短视频报道，以较强的现场感和代入感，把邹佳琪夺冠一瞬的场景在家人的视野下展现出来，通过把家人那一刻的喜悦、感动与自豪真诚展示在网友面前，激发了网友对首枚金牌背后故事的关注和热情。,杭州 亚运会 比赛 媒体 正式 赛事 报道 阶段 杭州 姑娘 邹佳琪 赛艇 女子 轻量级 双人 双桨 决赛 队友 邱秀萍 该届 亚运会 首枚 金牌 一条 浙江 制作 发布 首金 报道 较强 现场感 代入 邹佳琪 夺冠 一瞬 场景 家人 视野 展现 家人 那一刻 喜悦 感动 自豪 真诚 面前 激发 首枚 金牌 背后 故事 关注 热情
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 19:57,81,492,137,杭州亚运会男子10米蛙泳比赛，覃海洋展现超强实力，两破亚运会纪录成功夺冠！和央视频、雅迪电动车官方微博一起把“6”打在公屏上。 ​,杭州 亚运会 男子 比赛 海洋 展现 超强 实力 亚运会 纪录 成功 夺冠 公屏
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 18:40,2,19,5,【长知识了！带你一起解锁更多中药材知识。，给你全新观赛体验！ ​,知识 解锁 中药材 知识 全新 观赛 体验
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 16:30,0,13,4,乘绿色大巴，游诗画杭州！游泳名将吴鹏和主持人带你畅游西湖，还有亚运会长拳冠军武术孙培原现场教学，瞬间起范儿！速进《诗画杭州》直播间精彩正在上演~ ​,绿色 大巴 游诗 杭州 游泳 名将 吴鹏 畅游 西湖 亚运会 长拳 冠军 武术 孙培原 现场 教学 瞬间 范儿 诗画 杭州 精彩 上演
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 14:00,1,46,4,体操名将齐聚赛场，体操男子个人全能决赛一触即发！期待中国选手挑战极限，再创佳绩！曾经六夺亚运金牌的莫慧兰空降央视频央友圈，邀你共同见证这一荣耀时刻！今天（26日）15:0，参与央友圈活动,体操 名将 齐聚 赛场 体操 男子 个人全能 决赛 一触即发 期待 中国 选手 挑战 极限 再创 佳绩 亚运 金牌 莫慧兰 空降 央友 见证 荣耀 时刻 参与 央友 活动
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 12:28,2,33,9,杭州亚运会开幕式上，演唱主题曲《同爱同在》的四个阳光大男孩，一亮相便冲上热搜！0后的他们是如何突出重围，被选中担任主题曲演唱者的？站在亿万人关注的舞台上，他们是怎样的心情？来“亚”！听,杭州 亚运会 开幕式 演唱 主题曲 爱同 四个 阳光 男孩 亮相 上热 突出重围 选中 担任 主题曲 演唱者 亿万 关注 舞台 心情
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 11:10,7,66,24,如今，越来越多的年轻人也在关注和喜爱着中医药文化，中药为运动健康带来了更加温和自然的调理方式。本期《》带你探访杭州百年药店，一块药匾、一席药膳都有各自滋味，这是属于亚运之城的奇趣味道！，解锁更多精彩内容～ ​,越来越 年轻人 关注 喜爱 中医药 文化 中药 运动 健康 带来 温和 自然 调理 方式 本期 探访 杭州 百年 药店 一块 一席 药膳 滋味 亚运 之城 奇趣 味道 解锁
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 20:18,193,1917,257, ​刚，杭州亚运会男子10米蛙泳决赛，中国队名将覃海洋_以57秒76的成绩夺得金牌，并刷新他在今天预赛中刚打破的亚运会纪录。另一名中国选手闫子贝摘得银牌。点赞祝贺！ ​,杭州 亚运会 男子 决赛 中国队 名将 海洋 成绩 夺得 金牌 刷新 预赛 打破 亚运会 纪录 另一名 中国 选手 闫子贝 摘得 银牌 祝贺
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 19:48,526,12407,776,刚，杭州亚运会乒乓球男子团体半决赛，中国队樊振东、王楚钦、马龙以3:0的比分战胜中国台北队。，期待精彩表现！ ​,杭州 亚运会 乒乓球 男子 团体 半决赛 中国队 樊振东 王楚钦 马龙 比分 战胜 中国台北队 期待 精彩 表现
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 19:40,146,1226,162,在刚结束的杭州亚运会女子50米仰泳决赛中，中国选手汪雪儿会卖萌的胖土豆获得冠军，另一位中国选手万乐天摘得一枚银牌。稍早前的比赛中，中国选手徐嘉余、王谷开来分获男子50米仰泳冠亚军。祝贺！ ​,结束 杭州 亚运会 女子 仰泳 决赛 中国 选手 雪儿 土豆 冠军 一位 中国 选手 乐天 摘得 一枚 银牌 早前 比赛 中国 选手 徐嘉余 王谷 开来 分获 男子 仰泳 冠亚军 祝贺
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 18:38,120,837,153,202年釜山亚运会游泳冠军吴鹏介绍，游泳运动员赛前会做很多热身运动，身体处于较热状态。穿羽绒服可以让肌肉保持适当温度，从而利于发挥，能取得更好成绩，期待精彩表现，一起为中国队加油！ ​,釜山 亚运会 游泳 冠军 吴鹏 介绍 游泳 运动员 赛前 热身运动 身体 处于 较热 状态 羽绒服 肌肉 温度 利于 发挥 更好 成绩 期待 精彩 表现 中国队 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 17:41,104,1203,194,刚，杭州亚运会网球男子双打第二轮比赛，中国组合吴易昺与张之臻战胜卡塔尔组合，晋级8强。再接再厉，创造佳绩，加油！ ​,杭州 亚运会 网球 男子双打 第二轮 比赛 中国 组合 吴易 战胜 卡塔尔 组合 晋级 再接再厉 创造 佳绩 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 15:46,191,679,168,“数字人”参与点火、钱塘潮涌、桂花飘香…23日晚，杭州亚运会开幕式举行。作为赛事持权转播商和主转播机构，总台派出450余人，架设28个拍摄机位和4个景观机位，创新运用裸眼3视觉特效、增强技术等先进技术，为观众带来极致体验； ​,数字 参与 点火 钱塘潮 桂花 飘香 日晚 杭州 亚运会 开幕式 赛事 持权 转播 转播 机构 派出 架设 拍摄 机位 景观 机位 创新 裸眼 视觉 特效 增强 技术 先进 技术 观众 带来 极致 体验
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 14:36,144,1088,200,刚，杭州亚运会男子25米手枪速射个人赛，中国队老将李越宏夺得金牌。此前，他在刚结束的射击世锦赛上破决赛纪录强势夺冠。另一位中国选手刘杨攀位列第2，摘得银牌。中国射击队今日共摘得3金1银1铜，点赞祝贺，继续为中国健儿加 ​,杭州 亚运会 男子 手枪 速射 个人赛 中国队 老将 李越宏 夺得 金牌 此前 结束 射击 世锦赛 上破 决赛 纪录 强势 夺冠 一位 中国 选手 刘杨 位列 摘得 银牌 中国 射击队 今日 摘得 祝贺 中国 健儿
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 14:00,79,588,78,杭州亚运会开幕后的第2个比赛日，全天共将产生38枚金牌。今天上午，已收入囊中。此刻，央视新闻继续带你畅聊亚运，听退役10年再复出的游泳老将吴鹏的心声；泛舟西湖之上、鸟瞰亚运之城，到北山街、南山路。戳 ​,杭州 亚运会 开幕 比赛 全天 金牌 今天上午 收入 囊中 此刻 央视 畅聊 亚运 退役 复出 游泳 老将 吴鹏 心声 泛舟 西湖 之上 鸟瞰 亚运 北山 南山路
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 13:24,516,7775,641,刚，杭州亚运会滑板男子碗池决赛中，中国小将陈烨滑手陈烨、李明晓共同出战。经过三轮比赛的较量，中国选手陈烨以84分赢得冠军，为中国队在滑板项目世界大赛（奥运会、亚运会、世锦赛）中夺得首枚金牌。另一位选手李明晓位列 ​,杭州 亚运会 滑板 男子 决赛 中国 小将 陈烨 滑手 陈烨 明晓 出战 三轮 比赛 较量 中国 选手 陈烨 赢得 冠军 中国队 滑板 世界大赛 奥运会 亚运会 世锦赛 夺得 首枚 金牌 一位 选手 明晓 位列
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 12:10,391,7365,680,刚，亚运会乒乓球女子团体半决赛，中国队孙颖莎王曼昱陈梦-乒乓球以3比0的成绩战胜泰国队，晋级决赛。决赛中，她们将与日本队和韩国队之间的胜者争夺冠军！为姑娘们加油！ ​,亚运会 乒乓球 女子 团体 半决赛 中国队 孙颖莎 王曼昱 陈梦 乒乓球 成绩 战胜 泰国队 晋级 决赛 决赛 日本队 韩国队 之间 胜者 争夺 冠军 姑娘 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 11:56,230,1973,230,刚，杭州亚运会男子10米气步枪个人赛，东京奥运会银牌得主、中国队选手盛李豪以253环的成绩夺得金牌。这一成绩创造了新的世界纪录、亚洲纪录、赛会纪录。，为你们骄傲！ ​,杭州 亚运会 男子 气步枪 个人赛 东京 奥运会 银牌 得主 中国队 选手 盛李豪 成绩 夺得 金牌 成绩 创造 世界纪录 亚洲纪录 赛会 纪录 骄傲
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 10:03,231,1812,443,刚，亚运会赛艇女子双人单桨无舵手比赛中，中国选手王婷、张旋联手出战，为中国赛艇队再添一金！稍早前的男子单人双桨比赛中，中国选手张亮夺金。，继续加油！ ​,亚运会 赛艇 女子 双人 单桨 舵手 比赛 中国 选手 王婷 张旋 联手 出战 中国 赛艇 一金 早前 男子 单人 双桨 比赛 中国 选手 张亮 夺金 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 09:40,186,1764,332,刚，亚运会赛艇男子单人双桨比赛中，中国选手张亮夺金！，继续加油！ ​,亚运会 赛艇 男子 单人 双桨 比赛 中国 选手 张亮 夺金 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月25日 06:50,393,1635,640,今天，杭州亚运会将产生38枚金牌。中国队将在射击、赛艇、游泳、武术等项目上，向金牌发起冲击。一起为亚运健儿加油！ ​,杭州 亚运会 金牌 中国队 射击 赛艇 游泳 武术 金牌 发起 冲击 亚运 健儿 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月24日 22:57,274,1846,433,金秋时节，含“金”量满。杭州亚运会赛场，中国健儿的拼搏精神和奖牌一样闪发光；秋分，我们迎来中国农民丰收节，金色成为大地的主色调；2023中国企业50强榜单发布，50强研发费用较上年增长超过9%，以科技创新引领高质量发展是推进我国新型 ​,金秋 时节 杭州 亚运会 赛场 中国 健儿 拼搏精神 奖牌 发光 秋分 迎来 中国 农民 丰收 金色 大地 主色调 中国 企业 榜单 发布 研发 费用 上年 增长 超过 科技 创新 引领 高质量 发展 推进 我国 新型
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月24日 21:22,494,3313,445,【7赛7金！#中国姑娘4×10自由泳接力金牌# ​,中国 姑娘 自由泳 接力 金牌
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月24日 20:56,411,4530,464,刚，亚运会竞技体操男子团体决赛，中国选手兰星宇、张博恒、張博恆、肖若腾、林超攀、邹敬园联手出战，获得第一名的好成绩！祝贺！ ​,亚运会 竞技体操 男子 团体 决赛 中国 选手 兰星宇 张博恒 張博恆 肖若腾 林超 邹敬园 联手 出战 第一名 成绩 祝贺
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=3&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月24日 20:31,511,3818,455,亚运会男子10米自由泳决赛中，中国选手潘展乐看台观战选手获得金牌；王浩宇为什么是-获得银牌！祝贺！ ​,亚运会 男子 自由泳 决赛 中国 选手 潘展乐 看台 观战 选手 金牌 王浩宇 银牌 祝贺
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 11:00,0,26,8,什么是“手工泛丸”？如何给药材称重？本期《不一的杭州》带你走进亚运之城，体味百年药香！，纵享精彩赛事，为运动健儿加油助力！ ​,手工 药材 称重 本期 杭州 走进 亚运 体味 百年 药香 纵享 精彩 赛事 运动 健儿 加油 助力
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=4&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月24日 20:24,215,3235,289,今晚的亚运会20米蝶泳决赛，​，张雨霏夺金，俞李妍获得银牌。站上领奖台的张雨霏，超开心！分享，祝贺！ ​,今晚 亚运会 决赛 张雨霏 夺金 俞李妍 银牌 站上 领奖台 张雨霏 开心 分享 祝贺
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月26日 10:41,1,6,1,在，日本画家北田克己说：“在杭州亚运会看到了选手为取得好成绩而付出的努力，也了解了背后的故事。”他认为，体验中国广阔而丰富的自然以及深厚的文化是无价的。见证运动健 ​,日本 画家 北田 克己 杭州 亚运会 选手 成绩 付出 努力 背后 故事 体验 中国 广阔 自然 深厚 文化 无价 见证 运动
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=4&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月24日 20:04,318,3485,355,刚，杭州亚运会女子150米自由泳决赛，中国选手_李冰洁-夺得金牌，打破赛会纪录！另一名中国选手15岁小将高唯中获得银牌。祝贺！​ ​,杭州 亚运会 女子 自由泳 决赛 中国 选手 李冰 夺得 金牌 打破 赛会 纪录 另一名 中国 选手 小将 高唯 银牌 祝贺
