关键词,标题,提问时间,提问内容,地方,答复时间,官方答复
新冠_all,老人未接种新冠疫苗，但系统显示已接种,2022-07-10 14:31,老人张*，因为中风从未没打新冠疫苗接种，7月5号商洛市商州区东关接种点的人来家里打第一针疫苗接种，家属已经填了接种疫苗知情书，当工作人员输入身份证号码却显示老人2021年9月14日已打新冠疫苗接种，且2021年10月10日已打第二针。请领导给协调解决一下，让老人接种新冠疫苗。,留言对象：陕西省委书记赵一德,"您好，您提交的诉求已收悉，经调查核实，
现答复如下：联系王*利，本人告知因老人年龄大了，没有说清楚，实际已经打过疫苗,本人表示理解。感谢您的咨询！",2022-12-02 10:05
新冠_all,第三次接种新冠疫苗的时间,2022-04-26 00:16,还有一个多月时间，我市中小学生即将开启愉快的假期生活，请问一下市领导，我市中小学生第三次接种新冠疫苗的时间是什么时候？现目前，我市中小学生已接种两针新冠疫苗，按照国家疫情防控工作的相关要求，我市中小学生需要接种第三针接种新冠疫苗吗？,留言对象：重庆市市长胡衡华,您好！您关于“咨询中小学生第三次接种新冠疫苗时间”的留言收悉。其间，工作人员已与您取得联系，对您留言所关心的的问题，向您进行了解释说明，您表示知晓和满意。如果您还有其他疑问，请向重庆市卫生健康委疾控处咨询，联系人：李老师，办公电话：67706572。希望您一如既往地关心和支持我们的工作！祝您身体健康！生活愉快！,2022-05-10 09:24
新冠_all,请问四川何时开始接种吸入式新冠疫苗,2022-11-29 16:31,北京已经开始为有关人群接种吸入式新冠疫苗，这种疫苗接种方便，请问四川何时开始接种此类吸入式新冠疫苗？,留言对象：四川省省长黄强,"您好：您的留言收悉。目前，四川省疾控中心正在收集各地关于吸入用新冠疫苗的需求，后期将根据各地需求按程序采购下发，并由各地组织实施。
感谢您对我省预防接种工作的关心和支持。
",2022-12-05 16:28
新冠_all,行动不便老人打新冠疫苗,2022-11-29 00:21,找您反应问题是因为市长热线解决不了，疫情期间，疫苗对八十多岁老人的保护是公认的最有效办法，但是行动不便，卧床不起，常年出不了家门的老人打新冠疫苗就是个难题，急需设置上门服务接种新冠疫苗团队，家中两位老人都需要接种。,留言对象：河北省委书记倪岳峰,网民您好，有关工作人员已通过电话随访，沟通解释有关情况。感谢您的理解与支持。,2023-01-11 09:24
新冠_all,县新冠肺炎防控公告加盖公章版,2022-01-26 11:40,书记：您好！因公司返乡要求，需要目的地的新冠肺炎防控要求，且加盖公章。县委新冠疫情处置工作指挥部办公室打不通，所以求助哪里可以下载相关文件。去年因疫情已经没有回家，盼回复。,留言对象：山东省聊城市莘县县委书记,"尊敬的网友您好：
很高兴为您服务！
莘县工作人员已电话与你沟通，已将相关政策给你解释。您表示满意。",2022-01-28 15:58
新冠_all,新冠疫苗接种无记录,2022-05-02 10:20,4月28日在南磨房社区心连心广场疫苗接种点接种的新冠疫苗，至今未查询到疫苗接种记录。现在幼儿园，急需这个记录，请尽快更新一下。,留言对象：北京市委书记尹力,"您好，关于您反映的问题，目前，北京“健康宝”仅可以展示在京接种的记录，尚不能展示在国内其他省市的接种记录，您可以到“国务院客户端”小程序进行查询；如果您长期在京工作生活，也可以凭在外省市接种记录，到我市任何一个接种点进行补录后实现在北京“健康宝”展示功能。感谢您对我们工作的理解与支持！
",2022-08-18 14:08
新冠_all,3周岁孩子如何接种新冠疫苗,2022-02-21 11:08,请问一下目前天津市可以为3周岁以上儿童接种新冠疫苗的接种地点和预约联系方式。我们住在河北区建昌道街道。河北区这边社区医院目前不给3周岁的儿童接种新冠疫苗。,留言对象：天津市委书记陈敏尔,"尊敬的网友:
您好！您的留言已收悉。接到留言后，区委高度重视，责成区卫健委进行处理。工作人员已于3月2日与您沟通，告知目前河北区新冠疫苗接种门诊均暂停，孩子接种新冠疫苗暂时需等待；或者通过微信公众号“天津疾控”—服务信息—在线服务—全市新冠疫苗接种门诊信息，查找全市各区的新冠疫苗门诊地址、电话。您表示可以等待。 
感谢您对我们工作的支持，希望您继续对我们的工作提出宝贵的意见，祝您身体健康，工作愉快！",2022-03-15 10:43
新冠_all,周末哪里能接种新冠疫苗,2022-09-05 09:32,如题，想咨询一下，胶州周末哪里能接种新冠疫苗？平时工作不方便接种。,留言对象：山东省青岛市委书记陆治原,"尊敬的网民朋友：
    您好！胶州市微信公众号“胶州疾控”已对新冠疫苗接种点进行公示，市民可根据自己需求就近前往接种点接种。工作人员根据您的实际情况，建议您周末前往胶州市中医医院或现代医院接种新冠疫苗。详情可拨打胶州市卫健局电话82200258了解。",2022-09-16 12:18
新冠_all,第二针新冠疫苗接种,2022-01-09 22:30,孩子的第二针新冠疫苗到打的时候了，可是没地方打，怎么办？,留言对象：陕西省渭南市蒲城县委书记,"        网友您好！首先感谢您的留言！关于您咨询疫苗接种的问题。因我县近期疫情防控形势严峻复杂，为减少人员聚集，避免潜在风险隐患，故暂停新冠疫苗接种工作。现经县应疫办研究决定，将于2022年1月14日启用县高新医院、县二院接种点开展全县新冠疫苗接种工作。
        感谢您对我们工作的支持！祝您生活愉快！",2022-01-13 17:47
新冠_all,新冠疫苗批号求助,2022-05-22 13:18,尊敬的领导您好，我在南京接种了新冠疫苗的第一针和第二针，现在在外地居住，这边要打加强针，但需要知道第一二针的批号，别的省市在支付宝健康码页面就可以查到自己接种的疫苗批号，而南京市健康码页面只能查到接种一二针的日期和名称，具体批号没有，请问我应该从哪查？,留言对象：江苏省南京市委书记韩立明,您好！经查，您第一针疫苗接种批号202106059N；第二针批号202108J0431.刚刚跟您电话联系，您表示已经通过公众号查得。故此件予以办结。感谢您的来信！,2022-05-30 10:34
新冠_all,新冠疫苗信息,2022-03-17 14:52,您好，我已在惠州第三人民醫院接種過三次新冠疫苗(含加強針)，在2022/3/16前粵康碼中也都有顯示接種疫苗紀錄(已附上過往留存的照片)，然而今天3/17我打開粵康碼後發現無接種疫苗紀錄了，因為我是持台灣來往通行證人員，無法直接登入粵康碼咨詢客服，撥打服務電話12345也一直無人接聽，求助無門的情況下，只好來這尋求幫助，望能得到回覆，百忙之中打擾了，謝謝您。,留言对象：广东省惠州市委书记刘吉,,
新冠_all,新冠肺炎时期医院出入建议,2022-01-22 23:16,首先我感谢我们的政府在新冠肺炎时期出台的政策和行动坚持人民至上捍卫生命为首全力应对新冠肺炎。我最近因为一些事情到医院去市二院防护超级严格！一些病患家属包括我在内都受到了一定的阻拦而无法进入住院部！这个是否过于太严？我小孩子住院了妈妈能进因为妈妈是陪护人！但是爸爸也是很着急！在病患家属中恐怕有这种情绪的不止我一个！是否有别的方法可以做到超强防护的同时也可以做到通融？能够让多一名两名的亲属能够探病？现在去医院之前都会做核酸也会有工作人员检查！是否可以在医院门口增设大型消毒设备全面堵杀新冠？,留言对象：广东省深圳市委书记孟凡利,"网民您好，您在人民网领导留言板上留言内容收悉。2022年1月底，深圳市新型冠状病毒肺炎疫情防控指挥部办公室按照国家及广东省相关的政策和文件要求，结合我市的实际情况，印发了第2号通告，对进入医疗机构的就诊人员及陪护人员做了相关规定。当时正值我市有本土疫情发生的时候，进入医疗机构的人员执行“四必查一询问”（即查看健康申报卡、健康码/行程码、监测体温、检查口罩佩戴情况，询问流行病学史），全面实施不探视制度，非必要不陪护，鼓励患者家属可通过电话、微信视频等方式进行探视和慰问，确因病情需要陪护时，陪护人员需按照要求学习并签订《个人防护承诺书》 ，提供有效的核酸检测阴性证明，获得电子陪护证，经医疗机构确认排除新冠病毒感染后方可进入病区进行陪护，陪护仅限1人。我们充分理解您的担忧情绪以及政策对您造成的困扰，由于医疗机构人流较多，一旦出现阳性病例，是比较容易造成感染扩散，因此我们对进入医疗机构的就诊人员和进入住院病区的人员严格执行“四必查一询问”以及有效时间段内的核酸检测阴性证明，目的也就是为了保护在院所有人员的安全，感谢您对我市疫情防控的关注与配合，今后我们也将一如既往地为市民的生命健康做好服务和保障。感谢网民对市政府新冠肺炎疫情防控工作的支持与配合。
祝您身体健康，生活愉快。",2022-02-28 18:20
新冠_all,新冠密接者隔离费用,2022-07-27 10:56,"书记，你好：
      我爱人郭**。2022年7月15日在麦积区中医院核酸检测点进行核酸检测，结果阴性。随后在同时间段核酸检测人员中发现新冠确诊人员。于是，她于2022年7月19日被天水市麦积区疾控中心判定为新冠密接者，并于当天在麦积区赛莱顿酒店隔离点隔离。
      我现在有几个问题需要咨询：
      1.甘肃省新冠密接者在疫情隔离期间食宿费用是政府承担还是个人自理？政府相关文件能否予以公示？
      2.如果隔离期间费用个人自理，对家庭生活困难人员政府是否有补贴政策？如有，如何办理？",留言对象：甘肃省委书记胡昌升,"尊敬的网友:
        您好！
        您7月27日在人民网“领导留言板”给省委书记反映的有关问题已收悉，感谢您对我区工作的关心。针对您反映的问题，区委、区政府高度重视，立即安排区卫生健康局核查研究。现将有关情况向您回复如下:
        经核查，区联防办流调专班排查研判确定您配偶为核酸阳性人员“十同”人员之一，属于重点管控对象，需执行“7天集中隔离医学观察+3天居家健康监测”管理措施。根据甘肃省疫情联防联控领导小组办公室《关于集中隔离医学观察人员隔离期间相关事宜的通知》（甘疫防办明电发〔2020〕62号）文件精神：“集中隔离医学观察期间产生的所有费用，由被隔离人员自行承担，在结束集中隔离医学观察时一次性结清”。关于隔离费用补贴问题，目前我省尚未出台集中隔离费用补贴补助政策，建议您向所在镇（街道）民政部门咨询能否申请临时救助。特殊时期给您带来不便望您谅解。
        感谢您对我们工作的监督和支持，欢迎继续提出宝贵意见和建议！",2022-08-08 08:50
