内容,主题概率,主题类型
携程 套餐 酒店 京都 酒店 位置 大阪 新阪 酒店 骂人 先是 房间 太小 前台 沟通 日元 大点 房间 发现 被子 太滑 床单 分离 太难受 大半夜 入睡 只能 发泄 交通 便利 酒店设施 只能 算是 便捷 酒店 规格 对不起 价格 三晚 两天 只能 煎熬 心情 这家 酒店,"[(0, 0.9798077)]",0
京都 酒店 不错 大阪 不行 体验 被套 起球 房间 怪味,"[(13, 0.91555566)]",13
大阪 酒店 很棒 特别 提醒 关西 机场 财物 黄人 爆米花 国人 素质 有待 提高,"[(5, 0.938073)]",5
携程 无锡 大阪 往返 自助游 台风 关西 机场 关闭 深圳 航空 大阪 停飞 无锡 携程 退票 东京 上海 机票 一万多元 航司 改签 误期 退票 给予 赔偿 补贴 携程 补贴 一事 给予 答复,"[(5, 0.9718491)]",5
满意 携程 飞机票 行李 重点 提示 解决 几百块 京都 酒店 携程 全包 再也 套餐 太坑 日本,"[(7, 0.9453487)]",7
廉价 航空 满意 行李 行李 用户 体验 不行 关键 价格 一点 廉价,"[(0, 0.6409631), (3, 0.2930887)]",0
早上 出发 时间 乐桃 网上 买好 行李 拿到 乐桃 机票 订单 条形码 回程 代码 自助 机上 机票 携程 通知 说住 两个 酒店 京都 装修 携程 特供 旧楼 床房 酒店 商量 换成 双床 房间 两张 单人床 超大 酒店 地铁 酒店 班车 酒店 走路 市中心 商业街 分钟 酒店 分钟 距离 内罗森 便利店 酒店 西式早餐 自助 面包 好处 儿童 免费 推荐 尝试 日式 早餐 定食 不错 大阪 南瑞 坑子 酒店 大堂 直梯 地理位置 推荐 酒店 房间 京都 浴室 年代 装修 能容 大床 太小 房间 瓶装水 提供 原因 洗脸池 水龙头 打电话 跟前 台要 瓶水 房间 胶囊 咖啡机 胶囊 比不上 价格比 瓶装水 咖啡 胶囊 提供 怀疑 携程 特供 待遇 儿童 早餐 收费 早餐 水平 价格 梅田 很好,"[(0, 0.99177974)]",0
大阪 第一 酒店 糟糕 酒店 看点 评选 后悔 第一次 大阪 朋友 这家 交通 价格 不值 房间 酒店 打开 窗户 换气 空气 净化器 空调 闷热 第一晚 入住 感到 身体 不适 想象 房间 空气 更换 当晚 退房 酒店 前台 一句 退房 一分 空气 体验 酒店 责任 一分 责任 重复 旅行 总体 感觉 不错 服务 人员 歧视 欺负 外国人 嫌疑 服务态度 不好 热情 背后 翻脸 翻书 日本 旅行 舒服 地方,"[(7, 0.9863366)]",7
往返 航班 时间 挺绝 晚上 九点 酒店 早上 四点 飞机 行程 安排,"[(6, 0.9285572)]",6
行程 安排 飞机 来回 满意 酒店 预订 上出 失误 大阪 日航 酒店 当天 去后 告知 预订 还好 日航 酒店 人员 服务 到位 携程 日本 办事处 内部 调剂 入住 还换 房间 超级 确认 短信 邮件 情况 失误 产品 专员 称赞 大阪 日航 接待 人员 热情 主意 携程 日本 办事处 解决 流落 街头 携程 上订 旅游 产品 国外 超级 麻烦 希望 携程 加紧 改善,"[(5, 0.98525643)]",5
提早 一个月 预定 确认 大床 京都 威斯汀 二个 单人床 现场 拼接 携程 改进 关乎 价格 菜单 可选 预定 确认 保证 相关 内容,"[(7, 0.95959735)]",7
还好 岚山 火车 停车 休息日 整年 休息时间 总共 休息 两天 那天 正好 坐到 行程 一句 安排 调整 遗憾,"[(6, 0.9511111)]",6
预订 预订 显示 机票 酒店 不错 付款 显示 航班 几次 价格 飞机 变差 犹如 房产 中介 一套 性价比 房子 卖完 房子 郁闷 携程 大阪 第一 酒店 默认 推荐 小间 大床 三个 两个 很挤 预订 两大 一小 携程 推荐 房间 打电话 客服 自由 房间 选择 确实 责任 仓促间 仔细 确实 注明 加床 忍不住 骂人 三个 默认 房型 办法 前台 房间 两千多 人民币 信任 选择 携程 透支 信用 下次 再也不会 选择 携程,"[(5, 0.82238525), (7, 0.1655354)]",5
唯一 缺点 携程 推荐 选择 大阪 格兰 比亚 大酒店 房间内 烟味 无法忍受 前台 请求 换房 明天 后天 房间 味道 服务 堪比 国内 年代 国营 招待所 下次 连锁 酒店 绕道,"[(11, 0.96903807)]",11
出行 自由 套餐 机票 酒店 升级 满意 地方 大阪 丽兹 卡尔顿 酒店 评论 好评 第一次 见到 四千多 晚上 奢华 五星 酒店 泳池 淋浴间 更衣室 孩子 泳池 无人 告知 领到 储藏间 换衣服 游泳池 救生员 游完泳 淋浴间 开放式 淋浴 尴尬 孩子 手忙脚乱 衣服 厕所 能换 服务员 服务员 淋浴间 淋浴间 只能 一千多 日币 退一步讲 付钱 本来 打算 酒店 页面 评价 发现 只能 订单 评价 一点 满意 一对一 微信 领队 网上 地图 路线 个性化 一问三不知 买票 提示 自由 指定 大阪 机场 一路 京都 大群 导游 给力 航班 东航 回程 关西 机场 排队 一个多 小时 旅客 排队 一团 旅客 谴责 厚脸皮 僵持 机场 地勤,"[(12, 0.99070853)]",12
京都 威斯汀 酒店 大阪 万豪 酒店 吉祥 航班 只能 两个 表达,"[(5, 0.922586)]",5
酒店 选择 飞机 香港 捷运 航空 服务 廉价 喝水 要钱 贴身 微信 秘书 服务 不错 解决,"[(6, 0.94536304)]",6
酒店 地理位置 京都 这家 酒店 服务 卫生 很棒 大阪 酒店 服务 卫生 日本 服务 算差,"[(7, 0.9419509)]",7
两处 满意 代办 签证 预审 严肃 一家 三口 签证 提供 美国 签证 入境 记录 预审 退回 只好 打电话 询问 更正 订单 维护 能力 极差 接电话 客户 解决问题 下单 出发 行程 入境 关西 机场 京都 小心 机场 京都 大巴 日期 订成 携程 打电话 确认 订单 发现 大巴 日期 提出 改到 同意 表示感谢 出发 前一天 大巴车 日期 没改 日晚 致电 携程 更正 凌晨 短信 通知 改不退 一早 出发 短信 致电 携程 指出 工作人员 失误 接电话 按规定 解决 上午 日本 向微信 领队 求助 领队 后台 一家老小 巴士站 后台 只好 催促 领队 无奈 关西 机场 柜台 商量 没想到 爽快 答应 安慰 着急 提到 携程 态度 不语 差距 实在,"[(11, 0.99115425)]",11
携程 大阪 上海 飞机票 私自 改成 女儿 机场 告知 登机 母女 内心 崩溃 台风 影响 多余 机位 孩子 两个 航班 上海 孩子 影响 不言而喻 携程 答复 原因 事件 发生 投诉无门,"[(7, 0.97002524)]",7
您好 订单 飞机 航空 购买 行李 上海 大阪 机场 购买 行李 购买 大阪 上海 行李 携程 客服 人员 给我发 上海 大阪 订单号 网上 行李,"[(0, 0.96285284)]",0
京都府 边城 旅社 超级 大阪 安乐窝 酒店 第一次 酒店,"[(10, 0.90712166)]",10
飞机 日航 乐桃 航空 提醒 托运 费用 箱子 希望 各家 航空公司 收费 提醒,"[(0, 0.64254165), (6, 0.29621512)]",0
第二次 关西 路线 选择 携程 建议 增加 经济 实惠 房型 选择 如双 床房,"[(6, 0.9336514)]",6
航班 时间 不好 航空公司 乐桃 航空 太小 难受,"[(0, 0.89681464)]",0
机器人 酒店 不错 干净 舒服 自助 办理 入住 不来 隔壁 有个 小房间 工作人员 敲门 三点 办理 入住 很早 寄存 吧台 服务 特别 日本 超级 礼貌 酒店 洗护 用品 清一色 体验 不愧 下次 这家 酒店,"[(4, 0.9734633)]",4
携程 推荐 这家 交通 房间 真的 很小 中国 前台 中文 早饭 真的 种类 吃饱 拉肚子 无奈 满意 烘干 衣服 特别 愉快 原本 指示 投币 烘干 半小时 两件 恤和 一条 宝宝 裤子 烘干 湿湿的 第一次 酒店 碰到 情况 一两次 第三次 前台 提出 中年 戴眼镜 服务 但一 开口 质疑 口气 要骗 烘干 衣服 分钟 日币 忍住 解释 过程 其他人 一个半 小时 烘干 日币 没了 正好 酒店 服务生 忽略 几次 烘干 日币 正好 一句 机器 酒店 生产 晕过去 酒店 采购 责任 熟悉 机器 机器 事故 意识 第一 时间 推卸责任 汗颜 三个 烘干机 旁边 置物架 半夜 半个 小时 拿走 只能 干干的 排队 建议 第一句 没人说,"[(11, 0.9908938)]",11
听到 携程 投诉 多年 发生 几次 愉快 确实 十几年 习惯 定制 旅游 出行 没想到 真心 伤到 店大欺客 携程 服务 携程 售后 部门 别家 企业 口碑 携程 售后 对错 反正 顾客 打死 打官司 反正 认错 非要 矫情 恨不能 顾客 承认 售后 行业 奇葩 风景 一日游 产品 预定 日程 链接 打不开 顾客 看好 后续 看不到 活该 倒霉 售后 强硬 态度 真心,"[(7, 0.9845115)]",7
入住 房间 烟味 协商 一间 房间 插曲 挺好,"[(0, 0.89679354)]",0
台湾人 酒店 台湾人 晚上 九点半 十点 免费 拉面 饮料 免费 亲子活动 离心 大丸 六七 分钟 房间 两个 拉杆箱 走廊 电子秤 拉杆箱 超不 超重 一目了然 酒店 服务 不错,"[(2, 0.96682125)]",2
酒店 经济 卫生 地理位置 房间 实在 太小 两个 箱子 打开 孩子 有环 行程 建筑 风景 孩子 无感,"[(7, 0.9483794)]",7
入住 大阪 新阪 酒店 真是太 机场 大巴车 一站 酒店 楼下 坐线 行李 满地跑 游玩 购物,"[(0, 0.1195827), (4, 0.82683593)]",4
同行 小伙伴 临时 身体 原因 出行 携程 沟通 机票 两个 没退 消息 请问 效率,"[(9, 0.93808186)]",9
总体 比较满意 住宿 预订 房间 出点 客服 总算 解决,"[(9, 0.9071321)]",9
原因 携程 耐心 改正,"[(0, 0.014294832), (1, 0.014294829), (2, 0.014294814), (3, 0.01429483), (4, 0.014294771), (5, 0.014294797), (6, 0.014294771), (7, 0.81416756), (8, 0.014294864), (9, 0.014294807), (10, 0.014294772), (11, 0.0142948115), (12, 0.014294795), (13, 0.014294787)]",7
这家 乐桃 航空公司 令人发指 体验 超级 上海 登机 托运 行李 托运 另加 运费 还好 检查 订单 两个 支付 托运费 日本 上海 登机 只能 随身带 两个 飞机 不讲道理 手上 机场 免税店 东西 飞机 酒店 网上 图片 差别 实在 房间 出奇 套餐 一万块,"[(0, 0.97788537)]",0
酒店 交通 中文 日本 服务 热情 正好 峰会 印度 酒店 安保 人员 乱哄哄 压金 不知 退回来,"[(7, 0.945323)]",7
酒店 地理位置 可惜 设施 房间 打死 蟑螂 酒店 沟通 态度 酒店,"[(7, 0.9225884)]",7
妈妈 出游 开心 上次 南海 瑞士 微笑 酒店 不错 便宜 东西 洗浴 用品 嘉娜宝 电吹风 电冰箱 睡衣 齐全 大堂 离开 时称 重量 免得 超重 关西 机场 南海 电车 天下 茶屋 闸口 左转 有个 商业街 不到 右手边 直达 电梯 不到 分钟 酒店 酒店 出门 右转 五分钟 第四张 商店 商业街 长廊 右转 大丸 包括 南海 瑞士 酒店 高岛 地下 超市 早上 八点 大国 东西 九点 不用 排队 拉面 中午 晚上 地下 超市 兜兜 大丸 高岛 排队 招待 退税 排队 京都 清水 这时候 大修 花间 小路 高岛 没得 娇兰 熬夜 退税 五分钟 楼下 地铁 西瓜 好多钱 关西 机场 白色 恋人 机场 现金 信用卡,"[(7, 0.9907954)]",7
掐头去尾 三天 时间 携程 两次 京都 一日游 两次 付款 告诉 位置 时间 放在 选项 干什么 一倍 价格 第三次 图片 四个 好玩,"[(4, 0.957782)]",4
酒店 房间 衣柜 晚上 衣服 酒店 位置 不错 交通 购物 周岁 酒店 早餐 免费 可惜 事前 早餐 三人 早餐券,"[(13, 0.95355815)]",13
满意 期间 飞机 忘记 保温杯 携程 客户 顺利 回程 拿到 感谢 客服 人员 邱阳 谢谢,"[(0, 0.9419497)]",0
离心 顿掘 五天 丧心病狂 家伙,"[(0, 0.01191648), (1, 0.011916399), (2, 0.01191644), (3, 0.01191638), (4, 0.01191638), (5, 0.84508675), (6, 0.011916427), (7, 0.011916402), (8, 0.01191638), (9, 0.01191638), (10, 0.011916399), (11, 0.01191638), (12, 0.011916388), (13, 0.011916391)]",5
订单 不到 订票 号码 机场 尴尬,"[(0, 0.01021009), (1, 0.010210085), (2, 0.010210205), (3, 0.010210067), (4, 0.010210049), (5, 0.8672688), (6, 0.010210098), (7, 0.010210117), (8, 0.010210072), (9, 0.010210075), (10, 0.01021007), (11, 0.010210117), (12, 0.010210083), (13, 0.010210095)]",5
感觉 五天 时间 酒店 双人床 摊开 箱子 没法 走路 满意,"[(5, 0.9155615)]",5
机票 来回 时间 符合 安排 酒店 地理位置 不错 出门 地铁口 马路 对面 通天 饺子 通天 阁下 小吃 一条街 小酒馆 拉面 味道 不错 服务员 中国 不用 担心 交流 唯一 满意 签证 办理 原本 上传 电子 资料 快递 纸质 资料 方便快捷 事实上 收到 资料 没拿到 签证 凌晨 飞机 客服 专人 递送 在家 有事 不到 快递 只能 携程 签证 搞定 包含 双休日 实在 签证 办理 满意,"[(2, 0.98548484)]",2
酒店 满意 酒店 内部 无线网 没法 还好 酒店 价格,"[(5, 0.9071234)]",5
虽因 台风 原因 未能 调整 机票 感谢 携程 客服 耐心 解答 协调 特别感谢 大阪 新阪 酒店 前台 藤元 小姐 全日空 航空公司 人员 拿到 返程 机票 希望 酒店 服务员 表示感谢,"[(7, 0.9690351)]",7
酒店 交通 超级 机场 出口 机场 大巴 终点站 酒店 楼下 房间 往返 航班 准时 满意,"[(2, 0.9419488)]",2
唯一 当天 晚上 酒店 一整天 时间 算是 消耗,"[(8, 0.30930486), (10, 0.5954381)]",10
回来 机票 日期 弄错 效率 超级 免税 时间 愉快 经历,"[(3, 0.91554785)]",3
飞机 准点 到达 酒店设施 工作人员 热情 服务 女性 客人 每晚 选择 赠品 酒店 早餐 种类 口味,"[(13, 0.9453602)]",13
三人 酒店 安排 尾房 房子 靠近 轨道交通 声音 很大 影响 睡眠 网上 其他人 三人 感觉 房型 正规 酒店 打扫 阿姨 热情 礼貌 接待 人员 点点 冷淡,"[(3, 0.71192664), (5, 0.25630644)]",3
当初 订单 标注 双标 携程 不要脸 承认 大床 酒店 不上 网络电话 国内 家人 致电 携程 客服 答应 解决 态度 超级 强硬 一口咬定 当初 大床 超级 不要脸 订单 备注 截图 一张 真相 携程 真心,"[(10, 0.97268283)]",10
飞机 航班 准点 酒店 房间 想象 两个 大箱 平铺 不太好 走路 床房 房间 唯一 认可 酒店 出行 真的 环球 影城 奈良 公园 值得,"[(5, 0.96129864)]",5
酒店 不错 舒服 价钱 行程 购买 机票 注明 包含 行李 托运 上机 前才 急忙 客服 客服 上官 网订 最终 一轮 淘宝 搞掂 依个 问下 客户 选择 机票 提醒,"[(3, 0.26433688), (13, 0.7060804)]",13
携程 上订 机票 乐桃 航空 上海 订单号 携程 发给 是从 邮箱 找到 订单号 酒店 点评 海蓝 之谜 洗护 用品 换成 知名 瓶装 洗护,"[(11, 0.9612986)]",11
大阪 第一 酒店 地下 鐵梅田 酒店 步行 分鐘 距離 一張 日關 西通 日幣 京都 往返 大阪 第一 酒店 標準 雙床 房間 比較 設施 比較 齊全 禁煙 房間 化器 總體 來說 出行 還是 比較 下次 大阪 還是 選擇 這裡,"[(4, 0.9761843)]",4
携程 推荐 酒店 大阪 南海 瑞士 酒店 满意 酒店 距离 市中心 设施 服务 跟不上 正好 台风 晚上 房间 窗户 一点 发出 声音 第一次 电话 前台 酒店 人员 解决 态度 第二次 实在 受不了 下楼 前台 前台 嘴巴 抱歉 夸张 房间 台风 解决 尝试 更换 房间 只能 失望 晚上 睡着 大阪 南海 瑞士 酒店 唯一 优势 距离 购物 地方 优点 服务 一点 感受 不到 日本 服务 感觉 五星级 酒店 三星 感觉 这家 酒店 印象,"[(5, 0.9872763)]",5
全日空 航班 准时 位子 宽敞 酒店 服务 早餐 房间 缺点 一分 价钱 一分货 性价比,"[(7, 0.7493363), (12, 0.19349214)]",7
携程 旅行网 行程 安排 不用 功课 开心 希望 携程 帮忙 三年 签证 服务 日本 小伙伴 携程 定制,"[(7, 0.9483996)]",7
酒店 环境 闷热 重点 不好 飞机票 每次 分开 老公 坐在 迷醉,"[(5, 0.92256325)]",5
酒店 一日游 不错 航班 本来 起飞 三点 出门 好容易 赶到 机场 告知 晚点 三个 小时 返程 飞机 告知 飞机 故障 要换 一架 晚点 一个半 小时,"[(11, 0.96427774)]",11
机票 系统 自动 选择 机票 优惠 团体票 出行 前三天 出票 提前 选择 座位 导致 一家人 分开,"[(1, 0.945364)]",1
用车 安排 司导 守时 行程 计划 建议 飞机 酒店 订无 早餐 房间,"[(2, 0.9285519)]",2
携程网 订好 酒店 机票 再租 超级 华盛顿 酒店 直达 酒店 门口 办理 入住 房间 途中 周转 辛苦 疲劳 行李 拿下 麻烦 一年 携程网 日本 超级 新宿 华盛顿 酒店 真的 吃饭 交通 下次 携程网 预订 新宿 华盛顿 酒店,"[(5, 0.9755568)]",5
房间 太小 之外 满意 一点 至少 地上 整理 箱子 空间 整理,"[(13, 0.92259866)]",13
安排 特别 送机 酒店 送机 出发 前给 调度 微信 携程 预订 不用 担心 返程 第二天 出发 信息 调度 微信 车型 车牌 司机 信息 一概 无奈 携程 一遍 调度 微信 截图 告知 回复 信息 终于 司机 说好 第二天 接车 地点 车牌 司机 说不 第二天 早上 司机 迟到 分钟 道歉 两岁 婴儿 四个 箱子 门口 十几分钟 司机 开车 踩油门 刹车 从没 晕车 差点 晃吐 让开 稳点 红灯 司机 眯着 疲劳 提醒 送机 特别 携程 响应速度 不好 满意 酒店 预订 奇葩 三大 一小 特意 交代 婴儿 酒店 前台 告诉 携程 吸烟 前三天 一间 工作 需求 订单 幸好 酒店 前台 特别 主动 协调 更换 行李箱 房间 携程 每次 预定 第三次 再定,"[(7, 0.99139667)]",7
