内容,主题概率,主题类型
一路 民族村 游玩 山脚下 徒步走 西山 谈不上 成就感 数十里 山路 山路 不错 压力 行走 途中 补给站 村民 热情 到达 山顶 亭子 拍照 索道 到达 龙门 风景区 云南 民族村 很棒 地方,"[(2, 0.9739461)]",2
反正 购物 陷阱 景点 昆明 同学 景点 告诉 电瓶车 龙门 索道 太坑,"[(0, 0.019820074), (1, 0.020107163), (2, 0.1980277), (3, 0.762045)]",3
鬼斧神工 自然 造化 八百里 滇池 奔来 眼底 美景 美不胜收,"[(0, 0.027035614), (1, 0.027641963), (2, 0.9189403), (3, 0.026382137)]",2
西山 风景 名胜区 位于 桂平县 境内 城郊 公里 西山 石奇 茶香 泉甘 著名 景区 历史悠久 佛教 胜地 保留 完整 佛教 建筑 庙宇 龙华寺 李公祠 石庵 乳泉 飞阁 历代 文人学士 留下 赞赏 西山 诗词 对联 多首 西山 风景 名胜区 桂平县 以西 广西 中部 龙山 山脉 一部分 素有 乳泉 摇篮 一带 中生代 花岗岩 地下水 存于 岩体 节理 裂缝 之中 积水 成泉 泉水 水分子 密度 表面张力 抗州 虎跑泉 媲美 有人 试验 杯子 投入 硬币 杯口 鼓得 面包 却未 外溢 满则溢 规律 打破,"[(2, 0.9903103)]",2
五百里 滇池 奔来 眼底 披襟 茫茫 空阔 无边 东骧 神骏 西翥灵 蜿蜒 南翔 缟素 高人 韵士 选胜 登临 螺洲 梳裹 风鬟雾鬓 天苇 点缀 翠羽 丹霞 辜负 四围 香稻 万顷 晴沙 九夏 芙蓉 杨柳 数千年 往事 心头 把酒 凌虚 滚滚 英雄 楼船 唐标 铁柱 宋挥玉 革囊 伟烈 丰功 费尽 移山 心力 珠帘 不及 暮雨朝云 残碑 付与 苍烟 落照 赢得 半江 渔火 两行 秋雁 清霜 孙髯翁 四百年 古人 发现 美景 古人 残影 溜达 一圈,"[(2, 0.45340627), (3, 0.53952944)]",3
西山 行程 海埂 公园 滇池 西山 时间 绰绰有余 滇池 西山 索道 单程 来回 价格 西山 发现 门票 索道 电瓶车 盛惠 门票 一位 索道 单程 电瓶车 一位 昆明 景点 切成 收费 真心 习惯 西山 索道 滇池 索道 天池 车厢 封闭 西山 开放式 原始 那种 喜欢 西山 小时候 感觉 习习 海风 可惜 戴帽子 墨镜 开伞 只能 索道 景点 免费 提供 景点 自动 讲解 机器 典故 游览 感觉 出游 爬山 不错 植物 特别 天然 氧吧 纯属 科普 昆明 西山 森林公园 位于 昆明 西郊 高原 明珠 滇池 湖畔 市区 公里 北起 碧鸡 南达 灰湾 碧鸡山 华亭 太华山 太平山 罗汉山 山峰 由北向南 逶迤 升高 最高峰 海拔 罗汉山 高出 滇池 水面 多米 西山 公园 东濒 滇池 西迤长坡 占地约 公顷 西山 峰峦起伏 林木 苍翠 百鸟争鸣 流泉 云蒸霞蔚 景色 秀丽 远眺 山群峰 一尊 庞大 睡佛 仰卧 少女 故称 卧佛 又称 睡美人,"[(2, 0.9940803)]",2
西山 位于 昆明市 西郊 公里 华亭 太华山 罗汉山 峰峦 连绵 多公里 海拔 相传 古时 凤凰 停歇 见者 不识 呼为 碧鸡 形状 卧佛 卧佛 西山 森林 茂密 花草 繁盛 清幽 秀美 景致 极佳 古代 第一 佳境 昆明城 东南 眺望 宛如 一位 美女 滇池 两岸 腿部 历历在目 青丝 飘洒在 滇池 波光 浪影 之中 显得 丰姿绰约 妩媚动人 睡美人 民间传说 远古 一位 公主 耐不住 宫中 寂寞 偷偷 王宫 小伙 结为夫妇 国王 拆散 美满 姻缘 并用 计将 小伙子 害死 公主 悲痛欲绝 痛哭 泪水 汇作 滇池 仰面 倒下 化作 西山 西山 现已 一座 森林公园 景点 阳春 三月 昆明人 三月 西山 习俗 四方 士民 云集 聚会 唱山歌 小调 舞狮 野餐 赏景 热闹非凡,"[(2, 0.99281317)]",2
西山 风景区 滇池 旁边 滇池 打车 西山 车资 不贵 昆明 出租车 山脚下 行进 距离 理由 开进去 车子 不好 掉头 唯一 司机 加费 告诉 加费 理由 理解 山脚下 路况 不大好 建议 修路 坑坑洼洼 灰尘 很大 接驳 山腰 山腰 门票 爬山 一路 爬山 不禁 感叹 前人 智慧 毅力 一路 石阶 人工 开凿 山壁 小径 行走 停步 驻足 欣赏 滇池 水色 太美 服务 电子 导游 翻译器 景点 典故 相比 景区 走马观花 旅游团 下山 索道 朋友 评价 最长 索道 山风 习习 感觉 自然 融为一体 快乐 西山,"[(0, 0.47908336), (1, 0.3725425), (2, 0.14515522)]",0
西山 风景区 分成 西山 索道 龙门 景区 西山 索道 半山腰 就可以看 滇池 看不到 最佳 景点 唯一 亭子 视线 遮挡 登上 龙门 景区 付费 包括 龙门 景区 门票 单程 缆车 电瓶车 饱览 美景 西山 风景区,"[(2, 0.7489686), (3, 0.23587017)]",2
游览 路线 市区 坐车到 单程 往返 大巴 西山 龙门 脚下 中途 西山 三个 景点 景点 单独 售票 下车 游览 上车 大巴 收费 套票 西山 西山 四个 景点 时间 市区 坐车到 云南 民俗村 民俗村 公交 步行 海埂 公园 滇池 滇池 入口 右边 索道 地方 单程 往返 西山 龙门 脚下 龙门 一小 公路 分钟 步行 八块 观光车 栈道 脚下 栈道 龙门 山脚 缆车 坐到 山顶 下山 龙门 龙门 寺庙 看头 行程 市区 海埂 公园 滇池 索道 上山 电瓶车 门票 学生证 半价 下山 步行 山脚 大巴 公交 市里 不想 民俗村 商业 气息 太重,"[(1, 0.09892035), (2, 0.3661611), (3, 0.53201497)]",3
昆明 地方 很漂亮,"[(0, 0.06907942), (1, 0.797762), (2, 0.06885137), (3, 0.064307235)]",1
毗邻 滇池 滇池 索道 前往 单程 往返 龙门 索道 返回 山脚 电瓶车 步行 分钟 山脚 返回 公交车站 市区 建议 环保 大巴车 景区 景点 分布 富有 色彩,"[(1, 0.61775446), (2, 0.13568173), (3, 0.23698111)]",1
两种 方式 西山 风景区 公交车 海埂 索道 索道 滇池 收入 感觉 小贵 选择 云南 民族村 公交 一块 山上 好多 攻略 失策 大巴 上山 爬山 西山 门口 大巴 一路 畅通无阻 聂耳 景区 龙门 上午 海埂 公园 民族村 一上午 下午 西山 崩溃 好不好 没点 体力 不到 龙门 西山 马路 很好 私家车 自行车 一路 旅客 选择 坐车 走路 来来回回 明天 起床 活生生 例子 不信 真的 很高 很远 西山 风景区 滇池 山上 远眺 滇池 感觉 收钱 龙门 单独 门票 不想 门票 一路上 柏油 马路 无聊 至极 锻炼身体 不远万里 祖国 另一端 健身 说不过去 门票 景点 不值 门票 失望 太华寺 两条路 一条 古道 一条 公路 推荐 古道 感觉,"[(1, 0.23051213), (2, 0.76428396)]",2
不错 景色宜人 时间,"[(0, 0.06378062), (1, 0.070269), (2, 0.7988523), (3, 0.06709808)]",2
满意 西山 昆明 睡美人 卧佛 风景秀丽 空气清新 整座 仰卧 高原 明珠 滇池 长长的 头发 水里 轮廓 特别 龙门石窟 陡峭 险峻 挂壁 西山 悬崖 值得,"[(0, 0.010811104), (1, 0.01035529), (2, 0.968563), (3, 0.010270585)]",2
不错 北门 入口 兴建 晚上 六点 徒步 上山 下山 时间 关系 猫猫 那条 太平 古道 玉蘭園 门票 花开 正艳 徒步 下山 早上,"[(0, 0.011395449), (1, 0.011770683), (2, 0.74556786), (3, 0.23126607)]",2
巴士 山脚下 跟着 导游 龙门 景区 导游 推荐 步行 观光车 步行 来到 名人堂 名人 照片 留影 记忆 最深 明人 门洞 风景 特别 飘亮 特别 是从 上往 望去 感觉 仿佛 昆明 脚下,"[(1, 0.87197596), (2, 0.11126851)]",1
路线 很好 景点 山下 买票 上车 龙门 美女 索道 现场 好看 龙门 一登龙门 身价百倍 大巴 下山 下山 索道 体验 上吊 总体 不错,"[(0, 0.011624745), (1, 0.18401115), (2, 0.01187238), (3, 0.79249173)]",3
兑换 时间 客服,"[(0, 0.063400514), (1, 0.064529486), (2, 0.06364229), (3, 0.8084277)]",3
三月份 昆明 真的 红嘴鸥 花儿 喜欢 樱花 品种 滇池 索道 西山 价格 好像 二十 三十,"[(0, 0.016848022), (1, 0.9496994), (2, 0.017205456), (3, 0.016247086)]",1
红尘 不到 烟霞 喜欢 空气,"[(0, 0.043255676), (1, 0.86797345), (2, 0.04630257), (3, 0.042468335)]",1
西山 龙门 景点 道家 圣地 心情,"[(0, 0.036866874), (1, 0.037694454), (2, 0.8863552), (3, 0.03908345)]",2
临近 中午 管理人员 下班 无人 疏通,"[(0, 0.57927334), (1, 0.03601229), (2, 0.3484835), (3, 0.03623085)]",0
全家 西山 西山 风景区 位于 昆明 西山区 西山 公园 东濒 滇池 西迤长坡 古时候 称为 碧鸡山 西山 山脉 连绵 碧鸡山 华亭 太华山 罗汉山 山峰 凤凰 栖息 故称 碧鸡山 远眺 山群峰 一尊 庞大 睡佛 美丽 少女 仰卧 滇池 湖畔 卧佛 睡美人 西山 树木 茂盛 植被 覆盖率 天然 氧吧 小伙伴 吸吸 氧吧,"[(2, 0.9847322)]",2
划算 家人 单独 买票,"[(0, 0.053142026), (1, 0.05318169), (2, 0.84123224), (3, 0.052444026)]",2
团购 划算 西山 公园 夏天 去过 相比 炎热 夏天 一点 稍微 爬高 一点 昆明市 一大部分 感觉 真人秀 极限 挑战 录制 张艺兴 躲过 房子 感觉 熟悉,"[(0, 0.010165029), (1, 0.96940947), (2, 0.01031366), (3, 0.010111829)]",1
划算 过年 不好玩,"[(0, 0.06352136), (1, 0.805297), (2, 0.06335881), (3, 0.06782281)]",1
确实 有意思 昆明 滇池 旁边,"[(0, 0.045328867), (1, 0.045002792), (2, 0.8661258), (3, 0.04354253)]",2
昆明 不错 选择,"[(0, 0.067505665), (1, 0.0708038), (2, 0.79557747), (3, 0.06611307)]",2
风景 确实 俯瞰 昆明 想要 山顶 门票 门票 民族村 人理 笑笑 说话 景区 东西,"[(0, 0.09604625), (1, 0.017777931), (2, 0.8687144), (3, 0.017461421)]",2
索道 西山 门票 学生证 半价 选择 索道 龙门 露天 恐怖 事实证明 走上 沿途 风景 龙门 昆明 全景 选择 一条 线路 电瓶车 不远 几分钟,"[(0, 0.010952149), (1, 0.96614134), (2, 0.011484856), (3, 0.011421647)]",1
昆明 值得 推荐 景点 游完 西山 海埂 公园 游客 中心 分钟 半山 门口 滇池 缆车 单程 滇池 缆车 游客 中心 上山 缆车 两条线 不想 走回头路 购买 网上 套票 时间 充足 下山 走走 不错,"[(1, 0.56244314), (3, 0.42220604)]",1
第一次 微信 买票 服务 人员 热心,"[(0, 0.8221009), (1, 0.039552636), (2, 0.09953353), (3, 0.038812988)]",0
原本 想到 滇池 海鸥 时间 点评 民族村 西山 风景区 索道 索道 一路上 昆明 全景 美极了 山顶 选择 步行 下山 一路 风景 山清水秀 微风 徐徐 一路 逛下来 一点 不累 门票 蛮值 晒黑 朋友 记得 防晒霜 天气 真的,"[(1, 0.17788945), (2, 0.8078447)]",2
提到 西山 昆明人 提到 情侣 西山 分手 陌生 男女 西山 修成 正果 传言 罗列 西山 分手 情侣 无不 验证 古老 断情 谶语 睡美人 美丽 西山 峰峦起伏 古树 参天 苍翠 挺拔 雄伟壮观 由碧山 华亭 太华山 太平山 罗汉山 山峰 山脉 连绵 多公里 海拔 米左右 远眺 山群峰 一位 美丽 曲腿 仰卧 滇池 青丝 垂海 睡美人 西山 称为 睡美人 西山 秀丽 昆明 诸山之 早已 扬名天下 滇池 岸边 流传 睡美人 动人 相传 很久以前 滇池 岸边 一对 真挚 相的 青年 男女 捕鱼 织网 生活 幸福 小伙子 表达 姑娘 爱意 小舟 海子 菜花 一去不返 姑娘 思念 小伙子 悲恸 欲绝 昼夜 眼泪 五百里 泪尽而逝 身躯 化为 湖滨 山峦 长发 散于 草海 之内 称为 睡美人 西山 龙门 断情 谶语 千年 美丽 善良 姑娘 心爱 男子 龙门 相遇 相知 相爱 龙门 分开 永远 天各一方 男子 功名利禄 美丽 姑娘 远去 美丽 姑娘 回到 龙门 化为 滇池 心碎 成灰 纵身 龙门 长眠 山脚下 睡美人 姑娘 纵身 之时 痛下 可怕 忧伤 诅咒 此崖之情 必断 也许 上天 听到 美丽 姑娘 心痛 绝望 可怕 诅咒 永远 留在 西山 西山 龙门 断情崖 很久很久 西山 西山 滇池 滇池 滇池 神灵 西山 跳下去 到达 永生 快乐 生活 情侣 压迫 约定 西山 滇池 没跳 没跳 两个 两个 西山 分手 终于 一对 情侣 相爱 毅然 龙门 没掉 滇池 浮云 托上 天上 龙门 门神 恩爱 过着 神仙 眷侣 生活 憎恨 爱情 专一 践踏 龙门 神圣 悲剧 发生 不让 跳龙门 当上 西山 情侣 一路 走来 门神 发现 一方 爱情 分手 西山 下山 分手 事情 西山 恨不得 地方 民间 言论 情侣 西山 分手 该是 著名 小猪 昆明 听说 版本 一句 喜欢 该是 暗恋 西山 情侣 不信邪 小猪 以身试法 坊间 灵验 大二 同学 喜欢 女孩 西山 一趟 回来 星期 两个 着手 校园 溜达 朋友 滇池 学院 不信邪 西山 女朋友 拉上 不到 星期 女朋友 西山 碰到 诉说 苦衷 谆谆劝导 女朋友 西山 言论 另一半 西山 感觉 怪异 眼神 劝阻 支持 告诉 一句 情侣 西山 分手 打下 烙印 想起 不分 乱说 适合 分手 真的 灵验 该死 西山 西山 分手 借口 朋友 例子 不和 早就 原因 女朋友 特别 那句话 西山 不负责任 表现 男人 责任感,"[(2, 0.9976359)]",2
冲着 索道 想象 恐怖 不算 害怕,"[(0, 0.03852837), (1, 0.8876741), (2, 0.036868304), (3, 0.036929287)]",1
天上 西山 一路 大巴 索道 山上 空气质量 可惜 散开 也别 情趣 如入 仙境 下山 时分 太阳 机会,"[(0, 0.0143450275), (1, 0.014910312), (2, 0.9559088), (3, 0.014835901)]",2
西山 风景区 地处 西山区 位于 西郊 公里 交通 便利 整体而言 适合 徒步 休闲 场所 西山 风景区 滇池 参观 浏览 滇池 步行 西山 风景区 时间 徒步 下山 沿途 感受 自然 魅力 时间 紧张 索道 往返 想必 极好 山顶 一览 昆明市 全貌 此情此景 历历在目 忘却 西山 美好时光,"[(0, 0.5228177), (2, 0.46557382)]",0
网上 团购 景点 买票 经济 实惠 景区 购票 手机短信 二维码 景区 车票 景区 门票 索道 方便快捷 大巴 西山 龙门 景点 空气 带上 家人 走走看看 风景 滇池 下次 团购,"[(1, 0.5264651), (3, 0.45496482)]",1
西山 上山 下山 一条 体验 大路 上山 一路 溜溜达达 早晨 阳光 上山 风吹 温暖 无比 山顶 吹风 小吃 看着 滇池 感觉 太棒了 一条 下山 海埂 公园 一路 花花草草 陶醉 拍照 停不下来 意外 得知 滇池 除污 工程 实在 工程浩大 保护环境 随手 可为,"[(1, 0.05874087), (2, 0.9287512)]",2
风景 不错 索道 俯瞰 滇池 价格 不算 值得,"[(0, 0.0285941), (1, 0.91263396), (2, 0.029722873), (3, 0.029049072)]",1
正门 开车 路过 没想到 滇池 美景 蓝天 绿水 海鸥 印成 一幅 海鸥 静静 湖面 游荡 样子 喂食 逗起 海鸥 飞翔 样子 极美 画面,"[(0, 0.010965642), (1, 0.010635608), (2, 0.9677511), (3, 0.010647682)]",2
西山 风景区 滇池 旁边 本来 团购 套票 滇池 西山 风景区 一段距离 做好 功课 只好 跟着 居民 车上 套票 缆车 怕怕 好多 山顶 俯视 滇池 回来 下山 电子 讲解 电瓶车 全程 三四个 小时 值得 一去,"[(2, 0.65995544), (3, 0.32476163)]",2
周末 全家人 好去处 冬天 小路 空气 全家人 农家乐 打打牌 真的 山上 小玩意 热闹 一点 无聊 小路 特别 老年人 门票 周末 洗洗,"[(0, 0.012180522), (1, 0.011977403), (2, 0.38888383), (3, 0.5869582)]",3
风景 不错 团购 划算 包含 大巴 单程 索道 单程 电瓶车,"[(0, 0.023155905), (1, 0.7075546), (2, 0.024621269), (3, 0.24466826)]",1
团购 预约 电话 语音 提示 空号 预约 在线,"[(0, 0.912039), (1, 0.02905697), (2, 0.029820936), (3, 0.029083144)]",0
昆明 最为 有名 景区 很大 周末 骑行 一族 爬山 上山 地方 小路 大路 小路 适合 爬山 锻炼身体 大路 开车 山脚 西山 森林公园 农家乐 吃玩 一条龙 情侣 相约 日出 颇为 有趣 事情,"[(0, 0.65508634), (2, 0.3284519)]",0
团购 合适 下山 一点点 上山 缆车 风景,"[(0, 0.031875458), (1, 0.03326397), (2, 0.03310447), (3, 0.9017561)]",3
西山 龙门 感受一下 古人 风范 不错 不错,"[(0, 0.03204873), (1, 0.033098325), (2, 0.90196663), (3, 0.03288629)]",2
假到 云南旅游 正好 当天 晴天 临时 爬山 提前 预定 早上 八点 客服 客服 态度 很快 办理 加急 九点半 景区 顺利 赞赞,"[(0, 0.011759931), (1, 0.012727639), (2, 0.012098999), (3, 0.9634134)]",3
昆明 西山 古称 碧鸡山 北起 碧鸡 海口 蛲山 华亭 太华山 罗汉山 总称 西山 山峦起伏 滇池 马山 遥遥相对 形似 卧佛 卧佛 远远望去 西山 女子 躺卧 滇池 岸边 西山 睡美人 进山 每人 发放 讲解 先进 龙门 索道 单程 往返 滇池 隔水相望 西山 确实 昆明 好去处 市区 不算 索道 上山 山上 俯瞰 滇池 风味 西山 景区 峰峦起伏 气温 影响 常年 林木 苍翠 景色 秀丽 西山 森林公园 华亭寺 太华寺 三清 龙门 几个 景区 经典 龙门 景区 门票 不贵 机会 缆车 西山 公园 空中 高处 滇池 坐在 缆车 看着 阳光 照射 碧波万顷 那种 感觉 真的 超赞 总体 西山 公园 踏青 好去处 登高望远 心旷神怡,"[(2, 0.991873)]",2
西山 景色 爬山 有点累 锻炼身体,"[(0, 0.0445665), (1, 0.86790764), (2, 0.044742312), (3, 0.042783543)]",1
大清早 西山 体力 事情 锻炼身体 龙门 景区 走过 古人 题字 壁画 舒服,"[(0, 0.020065848), (1, 0.020432422), (2, 0.93936354), (3, 0.020138215)]",2
地方 不好 流鼻血 特无语,"[(0, 0.05153163), (1, 0.8464261), (2, 0.05112421), (3, 0.050918054)]",1
值得一看 门票 话算,"[(0, 0.06527192), (1, 0.805655), (2, 0.06486465), (3, 0.06420845)]",1
不错 免费 导游 景色,"[(0, 0.051938552), (1, 0.8440842), (2, 0.05175569), (3, 0.05222158)]",1
不错 可惜 景区 入口 指示牌 停车 绕到 有人 询问 缆车 一路 往后面 开上去 发现 龙门 后门 后门 停车 觅食 大计 龙门 艰难 掉头 返回 西山 门口 揭开 面纱,"[(1, 0.97246724)]",1
西山 小时候 西山 感觉 变化 石林 收费 山林 气息 感受 爬山 门票 星期 锻炼 呼吸 新鲜空气,"[(0, 0.26443836), (1, 0.015555948), (2, 0.7048313), (3, 0.01517441)]",2
功课 做好 西山 风景区 滇池 一家 海埂 公园 没错 爬山 缆车 索道 直挺挺 走上 缺乏 运动 昆明 蓝山 林里 缆车 安静 适合 慢慢 空气 新鲜 生态 相比 隔壁 滇池 野生 松鼠 俯瞰 绿油油 滇池 龙门 实在 爬不动 上方 就么 龙门 门票 划算 性价比 风景 真的 蛮好 龙门 入口 凭票 导览 录音机 东西 智能 景点 红点 一闪一闪 告诉 走到 西山 性价比 旅游 风景区 仅限于 自由,"[(1, 0.45919165), (2, 0.5325112)]",2
