title,production,URL,content,clearn_comment
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The nose is aromatic, elegant and mineral. The wine needs to be put in carafe. It reveals notes of cassis, blackberry, wild strawberry and small berries associated with touches of gray pepper, undergrowth, flowers, black olive as well as subtle hints of Zan, sweet spices, blond tobacco and a very discreet hint of almond (in the background). The palate is fruity, mineral, juicy and offers freshness, a beautiful acid frame, a good definition, finesse as well as roundness. On the palate this wine expresses notes of juicy raspberry, wild strawberry and small notes of ripe redcurrants, ripe cassis combined with hints of Zan, blond tobacco, olive tree as well as discreet hints of spices, almonds, toasted oak and an imperceptible undergrowth. Tannins are a bit firm. Good length. There are a hint of chocolate and a hint of caramelization on the finish / persistence. The finish is very slightly grainy and juicy.                                    ",nose aromatic elegant mineral wine carafe reveals note cassis blackberry wild strawberry berry touch gray pepper undergrowth flower black olive subtle hint zan sweet spice blond tobacco discreet hint almond background palate fruity mineral juicy offer freshness beautiful acid frame definition finesse roundness palate wine express note juicy raspberry wild strawberry note ripe redcurrants ripe cassis combined hint zan blond tobacco olive tree discreet hint spice almond toasted oak imperceptible undergrowth tannin bit firm length hint chocolate hint caramelization finish persistence finish grainy juicy
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Aromas of ripe plum, blue flower and a whiff of baking spice unfold in the glass. The vibrant elegant palate offers dried Marasca cherry, cranberry, star anise and a hint of toast while fine-grained tannins and fresh acidity provide support. Drink 2021–2028.                                    ",aroma ripe plum blue flower whiff baking spice unfold glass vibrant elegant palate offer dried marasca cherry cranberry star anise hint toast finegrained tannin fresh acidity provide support drink
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Frisches Beerenbouquet, Sandelholz- und Ledernoten; geschmeidiger Auftakt, kernig, die Tannine und die Säure gut ausbalanziert, solides Fruchtfinale, etwas holzbetont. Für Freunde eines modernen Brunello-Stils.                                    ",frisch beerenbouquet sandelholz und ledernoten geschmeidiger auftakt kernig die tannine und die ure gut ausbalanziert solides fruchtfinale etwas holzbetont freunde eines modernen brunellostils
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Intensives, leuchtendes Rubingranat. Einladende und offene Nase mit ausgeprägten Noten nach Granatapfel, süßen Himbeeren und etwas Gewürznelken. Kerniges, dichtes Tannin, zeigt schöne Zwetschkenfrucht, öffnet sich mit gutem Druck, im Finale etwas trocknend.                                    ",intensive leuchtendes rubingranat einladende und offene nase mit ausgepr gten noten nach granatapfel en himbeeren und etwas gew rznelken kerniges dichtes tannin zeigt sch ne zwetschkenfrucht ffnet sich mit gutem druck finale etwas trocknend
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Plummy aromas mix in the glass with whiffs of pressed blue flower, vanilla and mocha. The taut structured palate offers dried black cherry, coconut, licorice, espresso and black pepper while firm fine-grained tannins provide the framework. A note of pipe tobacco closes the tight finish. Give it a few more years to unwind and fully develop. Drink 2020–2027.                                    ",plummy aroma mix glass whiff pressed blue flower vanilla mocha taut structured palate offer dried black cherry coconut licorice espresso black pepper firm finegrained tannin provide framework note pipe tobacco close tight finish unwind develop drink
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Excellent wine. Unfortunately thinner than ideal, due to age; without this it would easily be a 5/5.",excellent wine thinner ideal age easily
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Tiefes Rubinrot mit granatrotem Rand. Rumtopf, Pflaume, Bourbonvanille und Eiche. Sehr harmonisches Mundgefühl, dezente, fruchtige Säure, sehr feinkörniges Tanin. 17 Punkte",tiefes rubinrot mit granatrotem rand rumtopf pflaume bourbonvanille und eiche sehr harmonisches mundgef hl dezente fruchtige ure sehr feink rniges tanin punkte
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,La brigola pizzeria sardinija 29.07.21,la brigola pizzeria sardinija
Castello Banfi Poggio alle Mura,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+ale+mura+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,Bom! Nada espetacular !,bom nada espetacular
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Dark ruby with a delicately lightening core. On the nose a bit restrained at the beginning, after some time then very spicy, with fine oak, sealing wax, blackberries and cassis, in the echo the addition of fine earthy tones. The palate is deep in structure, with rich tannins, plus savoury red berryish tones, slightly drying, currently still very young, will benefit from further ageing.                                    ",dark ruby delicately lightening core nose bit restrained time spicy fine oak sealing wax blackberry cassis echo addition fine earthy tone palate deep structure rich tannin savoury red berryish tone drying benefit ageing
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Potente ed estremamente complesso al naso alterna note di amarene, fragoline di bosco, fiori di limone, fiori di acacia, buccia di lime e bosso. Corpo pieno, tannini vellutati di splendida grana fine ed un finale leggiadro e sapido che in modo centrato regala grandi emozioni. Un grande Summus nel millesimo 2018.                                    ",potente estremamente complesso al naso alterna note di amarene fragoline di bosco fiori di limone fiori di acacia buccia di lime bosso corpo pieno tannini vellutati di splendida grana fine finale leggiadro sapido che modo centrato regala grandi emozioni grande summus nel millesimo
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Tönt einnehmend nach Schwarzkirschen und Schokolade, auch Sandelholznoten; der Auftakt kraftvoll, die Tannine robust, feinherb auf Noten von dunklen Waldfrüchten das Finish. Überzeugt mit seiner charaktervollen Machart.                                    ",einnehmend nach schwarzkirschen und schokolade auch sandelholznoten der auftakt kraftvoll die tannine robust feinherb auf noten von dunklen waldfr chten da finish berzeugt mit seiner charaktervollen machart
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Molto floreale regala piacevolezza con note di lavanda, fiori di ibisco ed agapanto. Al palato si presenta speziato e ricco di pepe nero e bacche di ginepro. Corpo medio-pieno, tannini di vibrante tensione ed un finale teso e di lunga persistenza. Meglio dal 2022.                                    ",molto floreale regala piacevolezza con note di lavanda fiori di ibisco agapanto al palato si presenta speziato ricco di pepe nero bacche di ginepro corpo mediopieno tannini di vibrante tensione finale teso di lunga persistenza meglio dal
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Dolce e speziato al naso coniuga con potenza amarene, chiodi di garofano e cannella in stecca . Corpo medio-pieno, tannini dolci ben fusi ed un finale preciso di media-lunga tensione meglio dal 2022.                                    ",dolce speziato al naso coniuga con potenza amarene chiodi di garofano cannella stecca corpo mediopieno tannini dolci ben fusi finale preciso di medialunga tensione meglio dal
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Complesso ma ben armonico nel profumo, offre note di canfora, fiori di arancio, foglie di tè verde e mallo di noce. All'assaggio tante mandorle bianche in sottofondo. Corpo medio-pieno, tannini morbidi ed un finale di notevole tensione. Eccezionale lavoro nella difficile annata.                                    ",complesso ma ben armonico nel profumo offre note di canfora fiori di arancio foglie di verde mallo di noce allassaggio tante mandorle bianche sottofondo corpo mediopieno tannini morbidi finale di notevole tensione eccezionale lavoro nella difficile annata
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Aromas of dark skinned berry, cedar and cassis mingle with whiffs of violet and French oak. On the elegant, structured palate, tight, fine-grained tannins support flavors of black cherry, red currant, espresso and tobacco. Fresh acidity keeps it balanced. Kerin O’Keefe                                    ",aroma dark skinned berry cedar cassis mingle whiff violet french oak elegant structured palate tight finegrained tannin support flavor black cherry red currant espresso tobacco fresh acidity balanced kerin keefe
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Deep dark, rich ruby with garnet. Delicately smoky nose, graphite, minimal spice, ripe wild berries. On the palate good grip, builds up nicely, many layers, compact, short on the finish.                                    ",deep dark rich ruby garnet delicately smoky nose graphite minimal spice ripe wild berry palate grip build nicely layer compact short finish
Castello Banfi Summus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+summus+st+antimo+tuscany+italy/1/hong+kong,"
Leuchtendes Rubinrot. In der Nase viel schwarze Johannisbeeren, leichte Pfefferwürze, im Nachhall dann Amarena. Am Gaumen vielschichtig und körperreich, breitet sich weit aus und wirkt sehr satt, im zweiten Bereich dann zupackendes und rauhes Tannin, trockenes Finale.                                    ",leuchtendes rubinrot der nase viel schwarze johannisbeeren leichte pfefferw rze nachhall dann amarena gaumen vielschichtig und rperreich breitet sich weit au und wirkt sehr satt zweiten bereich dann zupackendes und rauhes tannin trockenes finale
