页面网址,标题,作者,作者链接,作者ID,发布时间,正文,回应,赞,收藏,转发,发布地点,评论名称,评论ID链接,评论ID,楼主标识,评论文本,评论时间,评论点赞数,引用原文,引用ID,fenci
https://www.douban.com/group/topic/312156552/,妈妈，什么是幸福,ウミユリ海底譚,https://www.douban.com/people/wanan_wowaka/,wanan_wowaka,2024-10-06 02:37:31,怎么才能获得幸福呢，我只想获得平静…,0,0,0,0,甘肃,,,,,,,,,,幸福 平静
https://www.douban.com/group/topic/305614867/,我也想有人抱一抱我,ZARD,https://www.douban.com/people/136268814/,136268814,2024-05-09 00:51:22,我一个人真的很累 没有人可以倾诉 没有人可以分享,5,0,0,0,广东,克拉是个小乖喵,https://www.douban.com/people/LiLing527/,LiLing527,,抱抱宝宝，摸摸头！,2024-05-09 23:49:57 辽宁,,,,倾诉 分享
https://www.douban.com/group/topic/311470640/,做妈妈，陪陪我,豆友UqzWhhJxCU,https://www.douban.com/people/259216460/,259216460,2024-09-18 19:10:34,很想要妈,6,0,0,0,四川,ASL,https://www.douban.com/people/206189564/,206189564,,在呢。大晚上的，心烦就早点睡。行啦！亲亲我的宝贝。,2024-09-19 20:09:52 意大利,,,,想要
https://www.douban.com/group/topic/311670445/,有偿|请观看电子父母类短视频的uu们看过来！,Fionnweng,https://www.douban.com/people/192197366/,192197366,2024-09-23 13:22:54,*要求：“电子父母”类短视频粉丝或者博主为主‼️本人是新传专业研究生，同时也是电子父母类短视频粉丝，正在为毕业论文撰写收集访谈数据，以下是具体说明：*简介：“电子父母”类短视频可以理解为以父母视角拍摄的将受众叫做“女儿子”“孩子们”的短视频，类似。*招募条件：1、“电子父母”类短视频深度粉丝，有除关注外长期定期观看这类短视频行为（3个月以上），并且有评论、收藏等互动行为，有发过私信，进入相关的群聊，购买过直播间产品等行为。（以上行为达标一个即可，需要提供相关评论截图证明）2、“电子父母“类短视频博主，或参与电子父母短视频剪辑制作工作者*采访内容:长期观看或制作此类视频的动机、互动行为、情绪感受等，愿意分享交流自己的故事，语言表达能力好者优先！*访谈内容仅用于学术研究，采访全程会被录音、记录文字， 但姓名和其他个人身份识别信息将被保密访谈时长：30-1左右参与激励：10以上，根据访谈质量提升目前预计招募15名左右访谈对象，欢迎大家带着相关视频的互动记录或其他证明我！私信请备注性别，观看时长和关注账号名字。,0,1,0,0,福建,,,,,,,,,,电子 父母 视频 粉丝 博主 专业 研究生 电子 父母 视频 粉丝 毕业论文 撰写 收集 访谈 数据 简介 电子 父母 视频 理解 父母 视角 拍摄 受众 儿子 孩子 视频 类似 招募 条件 电子 父母 视频 粉丝 关注 观看 视频 评论 收藏 发过 私信 相关 群聊 购买 直播间 产品 达标 提供 相关 评论 截图 证明 电子 父母 视频 博主 参与 电子 父母 工作者 采访 内容 观看 视频 动机 情绪 感受 分享 交流 故事 语言表达 能力 访谈 内容 用于 学术研究 采访 全程 录音 记录 文字 姓名 个人身份 识别 信息 保密 访谈 参与 激励 访谈 质量 提升 招募 访谈 对象 相关 视频 记录 证明 私信 备注 性别 观看 时长 关注 账号 名字
https://www.douban.com/group/topic/311509200/,有偿招募访谈对象 请关注电子父母的朋友私我呢！不会泄露个人信息！仅做学术研究！,关尔,https://www.douban.com/people/222930285/,222930285,2024-09-19 18:38:59,大家好，因毕业论文写作需要，想要在本组内招募长期观看电子父母短视频的受众！要求长期观看电子父母的短视频，最好经常互动留言。如果你想找个树洞倾诉自己的故事，我将会很荣幸可以成为这个树洞！访谈将通过腾讯会议的方式进行，只需要声音出境不需要露脸，还请符合条件的友联系我呢！,1,0,0,0,江西,豆包,https://www.douban.com/people/282547529/,282547529,,报名,2024-09-19 21:34:09 安徽,,,,毕业论文 写作 想要 招募 观看 电子 父母 视频 受众 观看 电子 父母 视频 留言 树洞 倾诉 故事 树洞 访谈 会议 方式 声音 出境 露脸 符合条件
https://www.douban.com/group/topic/311423208/,妈妈,豆友Y6EddmAyLk,https://www.douban.com/people/280149497/,280149497,2024-09-17 15:12:58,我真的好想换个妈，我不想要这个喜欢利用我打婚姻战争的妈，我不想要这个喜欢打压贬低嘲笑我，总是强迫我变成你满意的样子的妈，我不想要这个在婚姻中有怨气不敢朝男人发只敢发泄在我身上的懦弱又恶毒的人做我的妈,2,0,0,0,陕西,豆友Y6EddmAyLk,https://www.douban.com/people/280149497/,280149497,楼主,我不想要这个总是利用愧疚感控制别人的妈妈,2024-09-17 15:14:28 陕西,,,,想换 个妈 想要 喜欢 利用 婚姻 战争 想要 喜欢 打压 贬低 嘲笑 强迫 满意 样子 想要 婚姻 怨气 男人 发泄 懦弱 恶毒
https://www.douban.com/group/topic/311057817/,妈妈，我就是什么事都做不好,momo,https://www.douban.com/people/148224583/,148224583,2024-09-08 17:54:17,抱歉我没办法做到像你那样坚韧，我就是一个软弱的人，即使这样我在外面也装得很好，可是我真的连在你面前都不能软弱不能哭吗，我好想要一个在我哭了的时候可以抱我安慰我而不是指责我太软弱的妈，妈抱我吧妈,1,0,0,0,广东,⠀薄荷绿麻辣烫,https://www.douban.com/people/182740458/,182740458,,抱抱你，我的宝贝,2024-09-10 16:42:21 江苏,,,,抱歉 办法 坚韧 软弱 软弱 想要 安慰 指责
https://www.douban.com/group/topic/309932230/,无论是谁都有脆弱的时候吧,先祖俊喵,https://www.douban.com/people/228717044/,228717044,2024-08-13 23:45:42,妈，我记得你说过，等我长大后我们会一起生活，永不分开。你说的永远在哪呢。我坚信的东西是虚幻的么。,0,0,0,0,辽宁,,,,,,,,,,记得 分开 坚信 虚幻
https://www.douban.com/group/topic/309525429/,妈妈，我真的好累啊,豆友271562765,https://www.douban.com/people/271562765/,271562765,2024-08-04 20:08:13,妈，我好累啊我真的在这个家活不下去了，你们都不欢迎我（是我不好，我没有经济实力搬出去，还要碍你们的眼）自从我暑假回家后，就因为我说的话难听，说的都不是你们喜欢的话，所以你们所有人都说我嘴臭，还天嘲笑我没刷牙，所以嘴才这么臭（我真的好委屈）还有昨天在我和我妹打架的时候（本来我好地躺着玩手机，随口评价了一句什么，结果她就突然过来用脚踩我头发，然后我就和她扭打在一起了，结果你上来拉不住架，直接往我手臂上打了两下，逼迫我松手，在我问你为什么打我的时候，你告诉我要让着我妹，就因为我比她大（俩岁不到），我就要让着她，凭什么啊）还有在我们分开后，我那个所谓的“生父”也开始来说教我了，他一直不停地在那边满口打着为我好的说辞，让我和我妹好相处，说什么能成为姐妹是几辈子修来都福分什么的，开始所谓的为我好（我请问，你怎么绝口不提我妹欺负我的事呢？）之后在我气不过说了句“这话留着等你死了再说吧”，他就一言不合地说了句“信不信我打死你？”（我该庆幸他没动手吗？）可是你无动于衷，一点反应都没有，好像我活该被打死一样。于是我明白了，我不该去期待的，期待你能来替我说一句话，我能做的只有让自己坚强起来，赶紧经济独立离开。还有前写天，我妹收到沈阳大学录取通知书的时候，你们就商量着要不要去沈阳旅游，而只对我说了句要不要和他们（父母和妹）一起送我妹去学校，顺便在沈阳玩，就没有下文了。然后你们就考虑了她去学校该带什么东西，谁陪她一起去，（由于她是第一次去学校，她要求父母一起去陪她收拾宿舍。我还不知道我的开学日期，然后你就和我说要是我和我妹开学时间撞到一起，你就让你朋友开车送我去南通（我在南通上学），而你们就陪我妹直接去沈阳了。就因为我是上的是大专，我妹考上的是大学，而且我已经是大二了我熟悉学校熟悉地方了所以我就要自己去吗，连开学都不能送我去吗，可是你收拾的东西总是不止一个箱子 我一个人又拿不下啊。她少一个人陪她去又不是不行，但是她强烈要求你（她没有出过远门，她害怕）她要你一起去，然后你们已经计划好了要一起去沈阳了，于是我就该祈祷我开学和她不是一个时间，是这样的吗？）妈，你能不要那么偏心了啊，我对所谓“生父”不抱希望，早已在去年他打我的时候就决定以后要与他割席的 ，可是你能不要这么帮他们啊，能不能也帮一下我呢？我有时候也想过要亖，可是我不想这样结束生命，哪怕我真的有精神病，可我觉得我不该如此，你能不能正视一下我的心理问题呢，妈？学历真的那么重要吗？我真的让你们蒙羞了吗？你就算做不到，你能不能也别刺激我了，你明知道我吃软不吃硬，还一身反骨，你就算不能理解能不能也不要这么对我啊。我真的好累啊，妈,3,0,2,0,江苏,秦自在,https://www.douban.com/people/booktina/,booktina,,很窒息的家庭相处模式，抱抱你，南通我也不时会去，如有需要，可以去学校探望你啊，丫头。,2024-08-06 00:56:51 江苏,,,,好累 经济 实力 搬出去 回家 难听 喜欢 所有人 嘲笑 刷牙 委屈 我妹 打架 手机 评价 头发 扭打 不住 手臂 逼迫 松手 告诉 不到 分开 生父 打着 说辞 我妹 姐妹 修来 福分 请问 欺负 留着 信不信 打死 庆幸 动手 好像 活该 打死 不该 期待 期待 坚强 经济 独立 离开 收到 录取 商量 着要 父母 学校 顺便 下文 学校 学校 父母 收拾 宿舍 开学 我妹 开学 时间 就让 朋友 开车 上学 大专 考上 大学 熟悉 学校 熟悉 地方 开学 收拾 箱子 不行 出过 害怕 计划 祈祷 开学 时间 偏心 生父 希望 割席 不想 结束 精神病 不该 正视 心理 学历 不到 刺激 反骨 理解
https://www.douban.com/group/topic/309444002/,妈妈，我该怨你吗？,海的嗝儿,https://www.douban.com/people/180029194/,180029194,2024-08-02 23:21:38,你永远在看别人家的孩子，我只是你生活中的苦难罢了难道我就这么不堪？让你羞于启齿？你去给你喜欢的孩子当妈吧我只想要属于我的妈，如果没有，那就算了,1,1,0,0,山东,秦自在,https://www.douban.com/people/booktina/,booktina,,今天开始，踩踩大地妈妈，抱抱大树妈妈，哪怕感受风婆婆，不去思念今生今世的她。,2024-08-06 00:54:44 江苏,5.0,,,孩子 苦难 不堪 喜欢 孩子 想要
https://www.douban.com/group/topic/302547607/,妈妈，我好想你，好想抱抱你,淡蓝与蓝,https://www.douban.com/people/224685715/,224685715,2024-03-01 20:42:21,妈，你还记得吗，四岁那年在街上遇到疯子乱打人，你第一时间护住了我，替我挨了重一棍，时至今日每逢冬天还会疼痛。妈，我听爸说，你生我时费了很大劲，历经两天一夜才生下来，我很抱歉让你受苦，但是我多么希望从未来过这个世界。妈，我还记得小时候你总是轻抱着我哄我睡觉，其实大部分时间我都醒着，只是好贪恋你的怀抱，五岁之前我从没离开过你身边半步，一见不到你就要哭。妈，小时候你对我很严格，常用竹条打我，说我身上总是有改不完的坏毛病，虽然害怕，但我并不怨你，我知道那时你还关心着我，有一次肚子痛，你撇下手里的工作背着我一口气跑了很远，后来我把这件事写进作文里，他们都说我是抄的，天底下怎么会有这样好的妈。妈，八岁以前我觉得我是世界上最幸福的小孩，可为什么弟出生后，我的世界骤然天翻地覆。妈，我知道你放弃了很多，去庙里求神拜佛才生得的弟，他出生那天，所有亲戚都来道贺，病房里一派喜气，只有我被遗忘在医院的尽头，挨门挨间才找到了你。妈，那天我看见大家都很高兴，不像我出生的时候，还有亲戚嫌你怎么生了个女孩，我猜测因为我的性别你应该受了不少嘲讽，生了弟你终于扬眉吐气。妈，弟出生后的第一个月，你似乎患上了产后抑郁症，总是发脾气不耐烦，弟一哭你就大吼，只好年幼的我一遍又一遍抱着他走，大家都说弟很爱我，只有我一个人抱着他才会乖，现在想他们真是恶毒，我真的好傻，那一个月我起早贪黑整瘦了十斤。妈，你欺骗我你爱弟和我一样多就算了，我那时正值小升初关键时刻，你却俨然把我当成了月嫂，我拉着他走路，给他喂饭，帮他洗澡，背着他逛街…他长得很快，我的成绩却一落千丈。妈，直到今天我还是好讨厌小孩，我这辈子绝不要生小孩，我也好讨厌弟，他还不满十岁就问我会不会穿黑丝，他骂我是个贱人保姆，你闻言却只是浅一笑。妈，其他人我都不在乎，我只想你。妈，上个假期你似乎变了很多，首先是对我礼貌得疏离，而后像是终于想起了还有个亲女儿，对我事周到体贴，可是妈，我早已过了需要这种关心的年纪。妈，我最无助最窘迫最狼狈最需要帮助的时候，你满心满眼只有弟的一颦一笑，我以为早已不在乎你，已经学会放弃你，可当你对我嘘寒问暖的时候，我无可救药地陷入了你的温柔乡。妈，其实我宁愿你一直对我冷漠的，也许是因为我要毕业了，你无意中说出的要我出钱给你们买房，我才明白了这两个月以来你的真实用意。妈，你再一次欺骗了我，你不要怪我心狠，我会远走高飞，虽然好多时候我都很想你，但一想到我以后的血汗钱都会流进弟的口袋，我想我还是离你们远一点好了。妈，你也是重男轻女的受害者，你却不明白，执迷不悟，这么大年纪了仍当弟们的扶弟魔，我跟你说过，妄图拯救你，你却反过来怪我自私，我多想找你聊天啊，说最近喜乐，但总是话不投机半句多，罢了，妈，祝你幸福。,7,5,1,1,天津,玛玛西塔的小姨,https://www.douban.com/people/230396841/,230396841,,好滴 妈妈对你的爱只是小恩小惠，很残忍的真相。妈妈确实也只是贪图你的钱，不过妈为你开心，没想到你这么聪明就提前知道了这些 。不像妈妈走不出了 妈妈被困住了。答应妈妈 以后再想妈妈的时候给我这个妈妈发信息吧🥺🥺🥺,2024-03-02 16:29:32 江苏,6.0,,,记得 疯子 乱打 时间 护住 重一 疼痛 很大 抱歉 受苦 希望 世界 记得 小时候 睡觉 时间 贪恋 怀抱 离开 不到 小时候 竹条 改不完 坏毛病 害怕 不怨 关心 肚子痛 撇下 背着 很远 作文 世界 幸福 小孩 出生 世界 放弃 生得 出生 亲戚 病房 喜气 遗忘 医院 找到 出生 亲戚 女孩 性别 嘲讽 出生 患上 产后 发脾气 不耐烦 恶毒 整瘦 欺骗 爱弟 关键时刻 俨然 当成 走路 喂饭 洗澡 背着 逛街 成绩 讨厌 小孩 生小孩 讨厌 我会 黑丝 贱人 礼貌 疏离 像是 想起 个亲 女儿 周到 体贴 关心 无助 窘迫 狼狈 满心 学会 放弃 可当 陷入 冷漠 毕业 无意 说出 出钱 买房 用意 欺骗 心狠 我会 想到 血汗钱 流进弟 口袋 重男轻女 受害者 弟们 扶弟 妄图 拯救 自私
