label,review,fenci
1,鸡汤咸死，无法入囗！,鸡汤
1,不很好吃，微辣就是一点都不辣,好吃 微辣 不辣
1,撒得一塌糊涂，味道不错。,味道 不错
1,不错，味道挺好。值得点赞。,不错 味道 值得
1,少一盒米饭，只送了三盒米饭，我要了四盒,米饭 米饭
1,快递给力，排骨饭和鸡饭全是肉，味道好，汤都拌饭了，一个女生吃不下一份。,递给 排骨饭 味道 拌饭 女生
1,很香，也很好吃～只不过排骨里面的碎骨头有点多。,好吃 排骨 骨头
1,微辣一点都不辣啊,微辣 不辣
1,味道很好，服务很快，值得拥有,味道 值得 拥有
1,喜欢吃黄焖鸡，味道棒哒,喜欢 味道
1,味道不错，送餐速度快！很不错大赞,味道 不错 送餐 速度 不错 大赞
1,嗯，好吃，黄焖鸡真是吃一家一个味，我喜欢这个味道，棒哒,好吃 黄焖 喜欢 味道
1,卡超级快就送到了谢,送到 了谢
1,满意，很好，配送给力食物好吃,满意 配送 食物 好吃
1,味道很好，可惜吉野家的量一直不太多,味道 可惜 吉野家
1,很快，很好，经常订，谢师傅,师傅
1,真不错，价格便宜实惠，分量足，最满意的一家,价格便宜 分量 满意
1,这大冷天的辛苦骑士了！谢您！饭很好吃！,辛苦 骑士 好吃
1,味道一般，但是服务和饭菜质量很好！,味道 饭菜 质量
1,到的时候饭热乎的呢！又快又好，大冷天的真辛苦，感谢！,辛苦 感谢
1,米饭有点硬，有点凉了。,米饭
1,百度骑士很棒，又快又好,百度 骑士 很棒
1,特别好吃还会来!,好吃
1,东西好，对川人不合口味,东西 合口味
1,很好吃。也很速度。服务态度也很好,好吃 速度 服务态度
1,"送餐简直是坐火箭来的,太快啦。送餐小哥很热情。非常满意",送餐 火箭 送餐 小哥 热情 满意
1,送餐非常速度，负责人，热情！,送餐 速度 负责人 热情
1,"不错,第二次购买了,很喜欢",不错 购买 喜欢
1,服务和味道都是不错的,味道 不错
1,看着不错，饭量也还可以。,看着 不错 饭量
1,"飞速送达,谢配送员,菜品也不错",飞速 送达 配送 菜品 不错
1,确实很快，食物也不错，比吉野家便宜。好。,确实 食物 不错 吉野家 便宜
1,服务周到。很贴心。我喜欢。,贴心 喜欢
1,送餐速度很快，非常好,送餐 速度
1,外卖小哥送的很及时，服务态度很好。给个赞！,外卖 小哥 服务态度
1,百度骑士很快，菜品也不错，应该是有所升级,百度 骑士 菜品 不错
1,百度骑士非常快，菜品也很不错，好像有所升级,百度 骑士 菜品 不错 好像
1,盐酥鸡太不正宗，不好吃，饭不错啊,正宗 好吃 不错
1,配送很快，师傅态度很赞。非常感谢百度外卖！,配送 师傅 态度 百度 外卖
1,"骑士人很好细心超快速赞一个,饭还好量大",骑士 细心 还好
1,"太实惠了,味道好,好",味道
1,"快递小哥很好,赞一下",快递 小哥
1,"挺好味道比较淡,还好给了盒榨菜,还不错",味道 还好 榨菜 不错
1,很不错，饭菜量都很足,不错 饭菜 很足
1,速度真快，20分钟就到了，而且味道不错呢,速度 味道 不错
1,"速度很快,赞一个快的小哥",速度 小哥
1,很好！外卖小哥很给力！,外卖 小哥
1,送餐员辛苦，饭也好吃，继续购买,餐员 辛苦 好吃 购买
1,快递员辛苦了，菜品也不错,快递 辛苦 菜品 不错
1,"都是肉,有些干,肉真的很多,多一些汤汁就好了,味道还不错,还送了个速溶咖啡",汤汁 味道 不错 速溶 咖啡
1,速度很快，用了不到20分钟就到了，东西也很不错，赞一个！,速度 不到 东西 不错
1,送餐快，味道可以。如果有满减就更好了。,送餐 味道 满减
1,速度很快，东西也不错，赞一下,速度 东西 不错
1,好评一个。干嘛非要10字以上！,好评 干嘛
1,送餐的哥好快呀，态度超好，这大冷天的真是辛苦了,送餐 的哥 态度 超好 辛苦
1,味道很好，米饭软硬也刚好。,味道 米饭 软硬
1,快递师傅很好，饭也不错，味道不错，尤其量也足，那米饭给的，都吃不了，太少见了,快递 师傅 不错 味道 不错 米饭 少见
1,很好吃，量大。快递小哥，服务一流。,好吃 快递 小哥 一流
1,很好！份量很足，香干回锅肉里的萝卜干很好吃，每份饭还送了咖啡，谢！,份量 很足 香干 回锅肉 好吃 咖啡
1,快！外卖小哥特别棒！,外卖 小哥
1,"很好,外卖小哥服务也很好",外卖 小哥
1,"特别快,感觉定完没几分钟就来了,送餐小哥很细心,赞一个",感觉 定完 送餐 小哥 细心
1,送餐小哥很不错，很有礼貌啊！,送餐 小哥 不错 礼貌
1,"很好吃量也很大都吃不完,赞一个",好吃 很大 吃不完
1,这饭太给力，吃不完都,吃不完
1,挺好，速度快,速度
1,配送很快，赞！套餐份量很足，味道很好，特价格也很便宜，非常划算！,配送 套餐 份量 很足 味道 价格 便宜 划算
1,好吃，重要的事情说三遍。,好吃 事情
1,很好吃，满减时买价格也合适~,好吃 满减 价格 合适
1,挺好的，送的也挺快的，米饭再好点就更好了，感谢送的,挺快 米饭 感谢
1,送餐员很给力！大的赞,餐员
1,"速度挺快的,赞一下",速度 挺快
1,送餐员态度很好，产品质量也好，满意。,餐员 态度 产品质量 满意
1,不错的一家小店噢，以后会经常光顾的，推荐黄焖鸡～,不错 小店 光顾 推荐 黄焖
1,"味道很好,只是最近双拼换了餐盒,参合不大好,送餐及时,送餐小哥认真负责,态度很好",味道 双拼 餐盒 参合 送餐 送餐 小哥 认真负责 态度
1,送餐小哥服务太周到了,送餐 小哥 周到
1,"非常好吃,量也大,送餐小哥工作认真负责,棒哒~",好吃 送餐 小哥 认真负责
1,吃起来就知道很干净，入口很干净的外卖不错,干净 入口 干净 外卖 不错
1,送餐的小哥非常赞，大冷天的，真辛苦！态度速度都超赞，必须五星！,送餐 小哥 辛苦 态度 速度 超赞 五星
1,送餐很快，味道也很不错，量大,送餐 味道 不错
1,送餐员王昭晖很努力，态度很好，好评,餐员 王昭晖 努力 态度 好评
1,"就是好吃,量还够。速度也快",好吃 还够 速度
1,还可以，就是米饭偏硬了点,米饭
1,小哥态度特别好。东西也不错,小哥 态度 东西 不错
1,很好，离得公司近，郭师傅送餐也很快，很满意！,离得 公司 师傅 送餐 满意
1,第二次点，这次送的速冲咖啡。,速冲 咖啡
1,送餐非常的快，价钱给力,送餐 价钱
1,捡了个便宜，搞活动正好看见了，味道不错，量也大。,便宜 正好 味道 不错
1,百度外卖速度快，态度好。,百度 外卖 速度 态度
1,"分量很大。对于食量小的妹纸是可以俩人吃一份的…。味道也不错,送的又快。非常赞！",分量 很大 食量 妹纸 味道 不错
1,沙拉忘了酱,沙拉
1,非常不错，还送饮料了！棒哒！,不错 饮料
1,非常不错！味道很好，很快,不错 味道
1,什锦蘑菇有些腻，饭量挺大的…,什锦 蘑菇 饭量 挺大
1,"太好吃了这家,还干净,量也够,棒呆",好吃 干净
1,送货的小哥服务超好的,送货 小哥 超好
1,配送人员超有礼貌：）,配送 人员 超有 礼貌
1,味道蛮好的，鸡蛋煎成了花的形状好可爱,味道 蛮好 鸡蛋 煎成 了花 形状 可爱
1,送餐小哥好帅！他说希望给好评那就一定是好评！,送餐 小哥 好帅 希望 好评 好评
1,活动挺好、希望继续保持,希望
1,送餐员辛苦了！可能不要同时点肥牛和鸡排会更好，点在一起有点腻。味道还是不错的。,餐员 辛苦 肥牛 排会 味道 不错
1,还不错，肥牛有点干。,不错 肥牛
1,挺精致的午餐、百度快递不错、很快！,精致 午餐 百度 快递 不错
1,真的优惠！送的不慢！,不慢
1,口味还可以，肥牛入味还行,口味 肥牛 入味
1,"无意中看到有特价套餐,味道很好,送餐速度也很快",无意 特价 套餐 味道 送餐 速度
1,送餐小哥赞一个！辛苦了,送餐 小哥 辛苦
1,送餐速度很快，味道还可以,送餐 速度 味道
1,量大，味道也不错，性价比超高。,味道 不错 性价比 超高
1,不错、白度快递小哥速度够快！饭品也,不错 白度 快递 小哥 速度 够快 饭品
1,蔬菜色拉新鲜，配菜颜色不错，就是米饭不太好吃,蔬菜 新鲜 配菜 颜色 不错 米饭 好吃
1,"什么叫完美~,订了口香~优谷你就知道，不是打广告,真的非常棒，味道，菜色，必须赞，足！,百度骑士非常给力。服务是想当热情，在楼下非常正式的军姿等待我们取餐，双手端饭送给我们，还祝我们用餐愉快，一双墨镜透着帅气~",完美 口香 优谷 味道 菜色 百度 骑士 热情 正式 军姿 等待 取餐 双手 送给 用餐 愉快 墨镜 帅气
1,这个套餐太值了，从下单到达，简直是空运的速度,套餐 太值 下单 到达 空运 速度
1,味道不错，外卖小哥速度快，态度好,味道 不错 外卖 小哥 速度 态度
1,"百度骑士超酷,速度很快",百度 骑士 超酷 速度
1,味道很好，配送师傅更给力，准时，饭热腾的,味道 配送 师傅 准时
1,"送的太快也不是好事=,=！",好事
1,虽然第一次少发了，联系了店家又马上补了一份，很好,店家
1,很满意。味道好，量还足。送餐好快，谢百度外卖的送餐师傅。,满意 味道 送餐 百度 外卖 送餐 师傅
1,配送超级快，配送员态度超级好，下次还来^_^,配送 配送 态度
1,飞一般的速度,速度
1,很棒！下次还来！,很棒
1,"师傅送餐神速也！,非常耐心,非常体贴。谢！",师傅 送餐 神速 耐心 体贴
1,送餐速度非常快，服务态度非常好。,送餐 速度 服务态度
1,快递真是神速，没见过这么快的送餐,快递 神速 没见 送餐
1,特别好。味道也好，送餐很快。,味道 送餐
1,快递小哥很帅，很可爱，饭也很好吃！,快递 小哥 可爱 好吃
1,好吃！以后常订！,好吃 常订
1,没想到这么好吃，好评！,好吃 好评
1,没想到味道这么棒，以后我就多订，请多关照！,味道 多订
1,道菜的味道还可以，配送很好，服务很好。,道菜 味道 配送
1,大过年的辛苦了,辛苦
1,一直吃他家湘菜～味道正宗。,湘菜 味道 正宗
1,骑士小哥非常好，菜也很好哦,骑士 小哥
1,送餐员态度点32个赞,餐员 态度
1,元旦美味！刀功细，菜入味！,美味 刀功 入味
1,炒菜需时间较长，配送小伙提前电话提示，细心！赞一个！,炒菜 时间 配送 小伙 提前 电话 提示 细心
1,很好，快递特别快。,快递
1,快递小伙真不错，菜的辣味十足,快递 小伙 辣味
1,米豆腐好吃，下饭啊～,豆腐 好吃 下饭
1,"不知道为啥连袋子都没有，端的我一手油，牛肉的味道可以就是师傅的刀功能再好点么,大的太大小的太小。白菜太油了,建议青菜少放点油，有汤都可以",袋子 牛肉 味道 师傅 功能 太小 白菜 太油 建议 青菜 少放点
1,"猪手好吃啊，包菜一般,没什么可说的",猪手 好吃 包菜 可说
1,牛肉、大肠稍微有点少。,牛肉 大肠
1,"百度外卖,送餐速度快,服务不错",百度 外卖 送餐 速度 不错
1,送餐及时，服务态度热情,送餐 服务态度 热情
1,很快，很方便，下次继续支持百度外卖,支持 百度 外卖
1,送餐小哥辛苦了，大冷天的,送餐 小哥 辛苦
1,谢送餐员！冒着寒冬送餐,谢送 餐员 送餐
1,"虽然比不上湖南当地的但在北京来说味道算不错啦,老板湖南人吧",湖南 北京 味道 不错 老板 湖南人
1,非常好，速度快，态度好,速度 态度
1,"餐盒漏了,菜油洒了一袋子",餐盒 菜油 袋子
1,肥肠超级多！量很足！一直很喜欢他家的菜品,肥肠 很足 喜欢 菜品
1,一直很喜欢他家的菜，全部，擂椒荷包蛋最爱,喜欢 擂椒 荷包蛋
1,有点辣还行吧，米饭少,还行 米饭
1,好吃得不得了！懒得出门了哈,好吃 懒得 出门
1,快递员很给力，很快就送到了，谢，辛苦啦快递员,快递 送到 辛苦 快递
1,不错，还挺好的。百度送餐员态度挺好的,不错 挺好 百度 餐员 态度
1,非常好吃也很快,好吃
1,很不错，好吃，以后还会买,不错 好吃
1,速度很赞，服务很好，不错,速度 不错
1,老公喜欢这家的炝炒湖南大白菜，点了很多次了。派送也很给力,老公 喜欢 湖南 大白菜 派送
1,真快！还省了15元,还省
1,送餐小哥帅气，态度好，菜品新鲜，扫光喽!,送餐 小哥 帅气 态度 菜品 新鲜 扫光
1,不错，很好吃。,不错 好吃
1,还不错，辣椒很好吃,不错 辣椒 好吃
1,基本隔一天吃一次，小炒牛肉不错，吃不腻。,小炒 牛肉 不错 不腻
1,服务好，菜挺好吃的,挺好吃
1,送菜速度很快，很好，谢师傅,送菜 速度 师傅
1,态度好，菜味佳,态度 菜味
1,好吃是好吃，就是牛肉味不浓,好吃 好吃 牛肉
1,味道很好！,味道
1,紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,紫苏 黄瓜 烧椒 皮蛋 辣椒 发酸
1,好吃，就是米饭少了点,好吃 米饭
1,莴笋和烟笋什么区别？我点的是绿色的那种青笋怎么给我送个黑色的请问哪个菜名是砂锅里绿色的青笋,莴笋 烟笋 区别 绿色 青笋 黑色 请问 菜名 砂锅 绿色 青笋
1,非常正宗的湖南菜,正宗 湖南菜
1,腊牛肉好吃极了！,牛肉 好吃
1,这么大的风！骑士送来还是热的！速度真心快！,骑士 送来 速度
1,评价晚了点，服务很好很赞,评价
1,配送员的速度超快，本来预计10:45到的，10:25就送到了！非常满意,配送 速度 超快 送到 满意
1,很辣、但是很香～吃完一次还想吃哈、送餐速度也很快～,很辣 送餐 速度
1,比预定时间快了20分钟～很好～,预定 时间
1,骑士非常负责，谢您，辛苦,骑士 负责 辛苦
1,作为襄阳人，就是这个味！,襄阳
1,少一份肉末酸豆角，因为上次少个卤蛋，这次多给了个卤蛋,肉末 酸豆角 卤蛋 卤蛋
1,速度快，态度好，好评！,速度 态度 好评
1,辣！很过瘾的辣！,过瘾
1,热干面不好吃。鹌鹑皮蛋调料汁味道好怪，其它的还挺好，派送员服务很好！,热干面 好吃 鹌鹑 皮蛋 调料 味道 派送
1,太爱吃了，经常定，速度特快,速度
1,味道很正，速度超快，定过好几次了,味道 速度 超快
1,严寒天，快递哥好辛苦，秒速送达，好温暖，真心谢,严寒 快递 辛苦 送达 温暖
1,大冷天的也真是辛苦送餐师傅了，谢您,辛苦 送餐 师傅
1,超级聪明超级赞！一万个好评，今天特别冷，送餐小哥辛苦了,聪明 好评 送餐 小哥 辛苦
1,送餐快，味道好，,送餐 味道
1,一如既往的家乡味道！好,家乡 味道
