Unnamed: 0,content,综合评分,type,情感type,主题概率,主题类型
47.0,新能源 款车 一家人 坐在 车里 感觉 舒服 设计 特别 适合 年轻人 胃口 那种 特别 韵味 细节 看着 喜人 车身 感觉 踏实 颜色 搭配 喜欢 选车 一眼 相中 痴迷 外观 地方 心情  一辆车 相当于 私人  看着 时尚 感觉  新能源  表现 不赖 舒适 乘坐 体验 包小包  装下 储物  表现 不错 前排  足够 储物格 一点 体型 较大 上下车 非常灵活  座椅 够用 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 开车 车型  价格 实惠  性价比 停车 速度,4.86,1.0,pos,"[(0, 0.32660118), (1, 0.6733988)]",1
48.0,新能源 款车 外形 好看 车身 尺寸 线条 年轻 时尚 辨识 款车 配置 车机 流畅 屏幕 触屏 灵敏 语音 呼叫 特别 不错 驾驶 感受 不错 价格 优势 配置 性价比 感觉 新能源 内饰 新车 提回来 内饰  家里 小孩 小孩 感觉 舒服 车子 价格 确实 豪华 中上 档次  确实 失望  新能源  车身 尺寸 内部 轴距 设计 前排 位置 后排 位置 不错 乘坐 压抑 晕车 腿部  活动 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 开车 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.95889735), (1, 0.041102704)]",0
49.0,家用 市场 展现 实力 震惊 大型 时尚 大气 外观 动力 表现 出色 驱动 带来 宁静 和平 顺令 出行 一种 享受 宽适  配置 更是 家人 用车 生活 充满 便捷 舒适 瑕疵 激烈 驾驶 底盘 表现 柔软性 喜欢 驾驶 乐趣 支撑 媳妇 新手 开车 舒服 只能 萝卜青菜 各有所爱  看得出来 精心设计  物品 外观 车身 尺寸  表现 肯定 不赖 乘坐  表现 一家 自然 足够 前排 后排 表现 得体 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 开车 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.9734154), (1, 0.026584605)]",0
50.0,开篇 新能源 爱车 小心 每次 启动 悄无声息 电机 仿佛 耳边 低语 好了吗 静悄悄 征服 世界 低调 骄傲 感觉 真让人 欲罢不能 拿到 钥匙 那一刻 忐忑 新能源 东西 担心 半路上 惊喜 一段时间 小家伙 续航 里程 一点 不含糊 城市 穿梭 自如  小天地 前排 后排  宽敞 得能 翘起 二郎腿  惊人 每次 超市 采购 塞下 零食 日用品 仿佛 告诉 担心 储物 能力 真的 小东西 再也 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.57,1.0,pos,"[(0, 0.9873075), (1, 0.012692523)]",0
51.0,配置 副驾驶 气囊 车道 偏离 预警 全速 巡航 主动 刹车 座椅 加热 通风 钥匙 喇叭 音响 配置 同价位 级别 车子 花钱 加装 拥有 这车 配备 天气 慢慢 每次 上车 空调 难受 那种 发现 空调 动力 很大 影响 感觉  级别 这车  表现 优秀 内部 设计 人性化 无论是 前排 后排 显得 宽敞 大方 高个子 驾驶 乘坐    外出 能带 东西 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.57,1.0,pos,"[(0, 0.9871214), (1, 0.012878572)]",0
53.0,车子 外观 高端 合集 风格 运动 潮流 时尚 那种 耐看 符合 审美 看越 喜欢 动力 性能 加速 超车 响应 很快 舒服 台车 买回来 一个多月 要说 车子 刚刚 买回来 车内  一段时间 除味 导致 段时间 车子 时间 特别   不赖 足够 宽敞 感觉 满满的 高级  乘坐  同级 一流 水准 日常 家用 副驾驶 手套  很大 老婆 包包 能装   不算 同级 燃油 相比 东西 平时 东西 还够用 出远门 还好 后排 座位 放倒 扩展性 不错 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.86,1.0,pos,"[(0, 0.70286363), (1, 0.2971364)]",0
55.0,中意 堪称 节能 标兵 消耗 表现 城市 像是 一场 有趣 比赛 车流 拥堵 总能 最小 电量 消耗 稳稳地 占据 排行榜 冠军 宝座 控制 像是 经验丰富 司机 精准 老练 电动 伙伴 享受 驾驶 乐趣 减轻 钱包 负担 完美 完美 稀有 改进 地方 小小的 影响 驾驶 续航 选择  延续 比亚迪 宽敞  一贯 追求 前排  足够 宽松 后排 乘客 享受 充足 腿部 头部   容量 令人满意 无论是 折叠 婴儿车 一整套 高尔夫球 轻松 放下 家庭用户 设计 无疑 贴心 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.98690444), (1, 0.013095543)]",0
56.0,外观 很大 格调  没得说 一台 坐在 后排 轻松 二郎腿 皮质 座椅 舒适 包裹 主副 靠背 调节 腰部 支撑 调节 功能 符合人体 力学 长途 这车 舒适 买单   很大 储藏 强大 周末 带上 孩子 老人 露营 东西 驾驶 动力 强劲 车身 优点 缺点 带来 好处 自然  场强 车身 开船 车身 不可避免 路上 慢慢悠悠 好像 床垫 感觉 路感 反馈 这类 共性  身高 不算  挺大 用车 平时 上班 代步  肯定 家里人 出去玩 排座位 调整 后排 宽敞 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.9730797), (1, 0.026920302)]",0
57.0,定位 紧凑型 车身 尺寸 压迫感 很足 政策 买来 不行 车子 隔音 稍微 点儿 速度   前排  足够 驾驶员 活动 开车 懒腰 肯定  后排 地板 后排  宽松 两边 舒服   不错 深度 宽度 不错 整体 容积 挺大 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.8516242), (1, 0.14837578)]",0
58.0,性价比 算是 置换 一两 小轿车 很早 买辆 年轻 夫妻 油耗 增加 用车 成本 两个 奋斗 点儿 想着 朋友 建议 买辆 新能源 提议 颜值 区别 老款 王朝 设计 风格 新款 海洋 风格 外观 相比 老款 年轻 时尚 辨识 喜欢 电款 颜值 多方 选择 混动 这款 平时 上下班 通勤 模式 省钱 一点 一点儿 有点儿 价位 接受   小轿车  娇小 类型 驾驶 后排 宽敞 老公 中等 体型  头顶 不小 距离 长途 驾驶 舒适 后排 乘坐  家里人 不错 三个 舒服 前排 收纳 地方 日常 小东西   不大不小 玩儿 东西 够用 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.92714983), (1, 0.072850175)]",0
67.0,外观 帅气 海洋 美学 设计 风格 时尚 大气 尺寸 轮毂 流畅 车身 线条 贯穿 尾灯 辨识  宽敞 轴距 后排 地板 平整 座椅 整体 放平 可油 可电 市区 上下班 代步 用电 长途 用油 支持 充电 速度 配置 续航 车道 对外 放电 手机 全景 影像 性价比 绿牌 出行 购置税 不用 担心 限号 提车 多久 发现 地方  车身 轴距 前后排  宽敞 前排 座椅 支持 加热 通风 功能 提高 乘坐 舒适性 身高 体型 偏胖 坐在 驾驶 位置 头部 一拳 距离 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.14,1.0,pos,"[(0, 0.9891201), (1, 0.010879878)]",0
76.0,内饰 这块 车机 轻松 人性化 菜单 功能 界面设计 简单 易懂 开车 学习 几分钟 操作 看得出来 厂家 工程师 设计 能力 地方 款车 同级 相比 感觉 舒适性 高速行驶  身高 驾驶 调整 合适 位置 后排 乘坐  很大 阻碍 座椅 皮质 座椅 舒适 包裹   很大 岳母 节礼  填完 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.98627466), (1, 0.013725337)]",0
77.0,外观 配置 智能化 不错 加速 活动 绿牌 省油 续航 表现 不错 新车 内饰  散味 底盘 调教   前后排 不错 后排 纯平 坐椅 大件 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,5.0,1.0,pos,"[(0, 0.9803277), (1, 0.01967223)]",0
78.0,终于 提到 选择 续航 真的 好用 体验 真的 划算 告别 用油 焦虑 外观 车型 颜值 同款 海豹 时尚 大灯 特别 称之为 单眼皮 轮毂 贯穿 尾灯 设计 轴距 前后排  宽敞 省油 能耗 要说 驾驶 特别 缺点 底盘 调校 不软 不硬 刚刚 价格 接受   宽敞 车长 轴距 内部 两个 数据 紧凑型 车型 算是 抢眼 表现 一家人 轻松 前后排 拥有 较大 储物 乘坐  后备 宽敞 后排 座椅 放倒 行李 物件 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,5.0,1.0,pos,"[(0, 0.9886448), (1, 0.01135525)]",0
79.0,价格 万能 买到 荣耀 划算 之下 比同 级别 油电 混动要 便宜 价格便宜 配置 便宜 缩减 配置 典型 加量 加价 新车 没多久 爱惜 发现 缺点  前排 储物  驾驶证 行驶证 重要文件 放进去 余地 东西 前排 乘坐  挺大 舒服 很挤 驾驶 挺舒服 座位 感觉 那种 没有支撑 那种 感觉 一种 浑身 包裹 显得 难受 一种 感觉 难以形容 真的 舒服 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.57,1.0,pos,"[(0, 0.98767287), (1, 0.0123271365)]",0
80.0,拿到 新车 后坐 驾驶室 感受 新车 带来 新鲜感 座椅 舒适 视野 开阔 外形 整体 线条 流畅 造型 时尚 大灯 晚上 照亮 路面 铺路 后期 改装 车身 颜色 选择 灰色 低调 不失 质感 符合 审美 家庭 用车  储物  太大   轿车 只能 装载  前排 后排 找到 合适 舒适 位置 好处 想必 轿车 头部  优秀 身高 较高 情况 感到 局促 轿车 原因  着实 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.6117067), (1, 0.3882933)]",0
81.0,气场 这车 动力 动力 优秀 各个方面 出色 布局合理 上下班 品牌 车型 保值 有目共睹 设计 喜欢  绰绰有余 一点  设计 一点 完美 早点 时尚 大气 激烈 糟蹋  路段 舒服 气势恢宏 感觉  车内  利用率  表现 远远 超出 预期 储物箱 门板 储物 乘坐  舒服 挺舒服 外观 尺寸 不错 内部 感到   紧凑型 车子 腿部  头部  充足 放置 东西 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.46089578), (1, 0.53910416)]",1
82.0,真的 喜欢 符合 车辆 外形 这辆 车子 依然 不减 驾驶 体验 家里人 乘坐 体验 极好 车子 整体 做工 用料 不错 顺畅 车子 操控性 便是 小菜一碟 外观 时尚 内饰 务实 车子 喜欢 好像 特别 家里 人选 这辆 显得 格调 行车 质量 不错 款车 家庭 能手 气势恢宏 感觉 感觉 车子 舒适性 很好   宽敞 好多 物品 平躺在 车里    足够 一家人 自驾游 所带 东西 绰绰有余 放不下  确实 不小 储物格 细节 超赞 储物格 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,5.0,1.0,pos,"[(0, 0.012706297), (1, 0.9872937)]",1
83.0,驾驶 感受 扎实 底盘 安全感 面对 路况 稳定性 充沛 动力 司机 成就感 随意 超车 高速 表现 能力 丝毫不差  优秀 长时间 坐在 前排 习惯 自由自在 状态 后边 拘束  平常 时间 司机  特别 但当 坐到 后边 后边  稍微 家庭成员 出行 安排 拘束 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.86,1.0,pos,"[(0, 0.97906154), (1, 0.020938486)]",0
84.0,地方  表现 买车 家用 多一些 日常 过程 感觉 车内  宽敞 车子 动力 挺不错 发动机 动力 充足 起步 加速 挺快 特别 新车 提回来 内饰 网上 竹炭 放在 两三天 时间 车子  开窗 通风 了有 星期 样子  慢慢 淡去   不错 印象 宽敞 内部 感到 舒适 无论是 长途旅行 城市 驾驶 体验 前排 座椅 调节 功能 需求 后排 座椅 腿部  宽敞 压抑 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.57,1.0,pos,"[(0, 0.97535884), (1, 0.024641162)]",0
85.0,车子 价格低 性价比 品质 稳定 家用 款车 一点   很大 需求 款车 颜值 整体 车子 操控性 挺舒服 款车 油耗 上下班 一个月 情况 三百块 油费 唯一 地方 配置 功能 功能 配置 段时间 没买 配置 有用  这辆 平时  够用 整体 表现 宽敞 后排 平时 坐过  表现 家用 足够 腿部  表现 优秀 情况 后排 超过 三个 挺舒服   不错   需求   能装 东西 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.98553497), (1, 0.014465088)]",0
86.0,第一 外观 操控 感觉 舒服 畅快   尾灯 设计 辨识 父母 乘坐 舒适度 肯定 外观设计 品牌 踏实 足够 线条 设计 赞不绝口 缺点  稍微 一点 辆车 小毛病 一种 驾驶 体验 这辆 开车 细微 声音 座椅 整体 偏平   宽敞 家用 正好 再也 担心 行驶 过程 中顶 车顶 内部 设计 高够 上下班 代步  足够 前排  足够 乘坐 拉货 车子  挺大 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.57,1.0,pos,"[(0, 0.4921208), (1, 0.5078792)]",1
87.0,车子 动力 操控性 隔音 确实 记忆 尤深 有次 出去玩 差点 路边 墩子 老婆 下车 念叨 半天 车里 关了 窗点 听到 眼神 明白 谢谢 比亚迪 家庭 矛盾   家庭 买车 时不时 农村 老家 感叹 装不下 实在 装不下 底盘 太软 转弯 很大 倾斜 路况 不太好 地面  减震 效果  一米 八几 一百六十多 体重 老婆 一百四十 体重 两口子 名副其实 大种 一点 感受 憋屈 无论是 前排 后排 行动自如 紧凑型 真的 一点 紧凑 乘坐  富余 大个子 友好   够用  一点 更好 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.86,1.0,pos,"[(0, 0.020151306), (1, 0.9798487)]",1
89.0, 表现 堪称 完美 前排 享受 宽敞 腿部  后排 享受 舒适 坐姿 自由 伸展 双腿 减轻 长时间 乘坐 带来 疲劳感 包括 后备  足够 容纳 行李 购物 物品 家庭 出行 长途旅行 不错 选择 地方 操控 感觉 方向盘 手感 特别 喜欢 那种 质感 车子 感觉 转向 感觉   级别 车型 表现出色 前排 后排 座椅 提供 足够 腿部 头部  乘坐 舒适 后备  轻松 容纳 行李物品 空间 宽敞 舒服 不错 座椅 设计 驾驶 真的 颜值 很大 喜欢 内饰 舒服 外观 动力 够用 储物 车内 新能源 油耗 舒适 配置 车型  价格 实惠  性价比 停车 速度,4.71,1.0,pos,"[(0, 0.2696052), (1, 0.7303948)]",1
