景点名称,评星,评论文本,fenci,label,score
只有河南·戏剧幻城,5.0,"有很多剧，排队要好长时间，基本上每个剧得一个半小时，走快速通道100-150,剧比较简单，可以看攻略选择一下，已经看完一周多了，我没记住啥……服务不错，每个工作人员都能指路，卫生间也很干净，有热水洗手，吃的东西挺多，价格可以。还发了暖宝宝什么的，有地铁和公交可以选择，交通还可以。李家村剧可以。",不错 干净,positive,0.9319630861282349
只有河南·戏剧幻城,5.0,二月第十二篇～📍只有河南•戏剧幻城“一年又一年 往事如云烟”这里既是一个大剧场，也是一座历史博览馆。二十一场戏剧里，有古代，有现代，有现实，有虚幻，有亲情，有友情，有爱情，有欢笑，有泪水…我们或是旁观者，又或是亲历者，在这故事中听见历史的回音，不忘过去，也要信步向前。剧场内随手拍拍就是大片，假期期间人还是多，几乎网上推荐的小剧场都要提前排队，时间有限，只看到了一个大剧场和五个小剧场，有机会再去感受。,有限,negative,0.6395630836486816
只有河南·戏剧幻城,5.0,早上入场排队比较长，工作日人也挺多。一开始去看李家村直接泪目了，讲述了饥荒时期老人牺牲自己人后辈生存下去的故事。出来买的窝窝头还挺好吃的，老库房很有意思，最后可以上去蹦迪。候车大厅视角不佳，不坐中间视野很受限。老院子的演员特别敬业，可以看到老辈人不服老被岁月的车轮落下的故事。比较遗憾没有看到苏轼的江南，一天玩了一个大剧+四个小剧,挺好吃 遗憾,positive,0.8374919295310974
只有河南·戏剧幻城,5.0,只有河南非常棒年初四去的感觉人还可以，不是特别多。平均排队在一小时左右。场地特别大大制作。晚上的烟花非常好看。我们住在里面的酒店。酒店环境很好。饭也非常好吃。只有河南，真的很不错。里面的剧很好，演员也非常的敬业。三个大剧没得说，一个比一个好。小剧的话，没有刷完，因为人确实也是很多。还是建议带大点儿的孩子去，大概在三四年级以上，小孩子确实看不懂。,平均 不错 确实 确实,positive,0.8521251678466797
只有河南·戏剧幻城,5.0,"《只有河南》归来，后劲太大了！站在328米长的夯土墙前，麦浪裹着黄土气息扑面而来，瞬间明白了中原儿女的根系所在。李家村剧场里，老农抓一把麦种撒进我掌心，演员眼眶里打转的泪比任何特效都戳心。夜幕降临时，328米墙化身全球最大立体弹幕，弹跳的""中""""豫""""烩面""字样惹得全场欢呼。最绝的是散场后，保洁阿姨用河南梆子的调子提醒""往东走是停车场嘞""，连问路都带着戏剧基因。21个剧场像21把钥匙，咔嗒咔嗒打开五千年文明密码，这不是看演出，是把自己种进了河南的土地里，长出新的文化。",特效 最绝 保洁,positive,0.7573562264442444
只有河南·戏剧幻城,4.5,这是第二次来了，真的很棒，只不过离市区有点远。我这次是夏天的时候去的，只是比较尴尬的是刚好赶上学生放寒暑假，进园区的时候碰上了几个学校的研学团队，人很多，所以使得排队时间更长，大剧也没有余票了。所以我建议大家去的时候最好避开各种假期，尤其是寒暑假，这样人流量相对较少，排队体验感可能会好很多，夏天的话最好自己带个扇子和遮阳伞。,很棒 尴尬,negative,0.8355663418769836
只有河南·戏剧幻城,4.5,都挺好，就是建议暖和的时候再去,暖和,positive,0.7678093910217285
只有河南·戏剧幻城,5.0,《只有河南·戏剧幻城》是一次独特的文化体验。21个剧场、56个情景空间，以黄河文明为根基，用沉浸式戏剧展现河南的历史与文化。主剧《李家村》感人，《戏剧幻城》震撼人心，小剧场如《老库房》老院子推荐，特别是老院子打动了我，麦田、夯土墙等元素充满地域特色，曹操的演员很卖力春节期间人很多,独特 充满,positive,0.9215868711471558
只有河南·戏剧幻城,4.0,在淡季去的 只有河南客流量依然偏多，可想而知 大家对于该景点的热衷度。有几个剧场的表演很不错，不管是剧本 剧情表演还是现场气氛，都很棒。剧场表演涵盖了从古代到近现代的诸多重要历史时期和事件，如1942年河南大饥荒、殷商文化、唐宋诗词文化等等不过门票价格略微偏高，尤其是一日票只能选择观看1个主剧场。 另外，配套设施有待完善：尽管景区内有一些餐饮价格不低，但食材非常非常不新鲜，这点太避雷了。,不错 很棒 配套,positive,0.8237230181694031
只有河南·戏剧幻城,3.5,过节去的，人太多了！体验大打折扣，每个表演至少都要排一个小时，也没有椅子，一天下来人都要废了早上十点多到，八点多走，也就刷了一个主剧和4个小剧场！太亏了。一进去就看的主剧，体验还可以，配上音乐，挺容易落泪的，就是最后的麦田秀有点尴尬。。。还那么长时间，不知道李家村剧场咋样大家都说这个好看，个人觉得一般吧，看不太懂，演员挺辛苦，跑来跑去，跪来跪去的能听歌放松一下，中间穿插几个小故事，最后还能蹦迪哈哈哈，挺适合年轻人的这个真的要排很久！但是不看又觉得亏了，咬咬牙排了2小时，还是挺值的，互动性很强，也很搞笑最后看了这个，主要还是想刻画曹操的非黑非白的形象吧，剧情一般总的来说，期望太高了，所以有所落差,尴尬 辛苦 落差,negative,0.9524401426315308
只有河南·戏剧幻城,5.0,再度来到“只有河南”，感受这片孕育着华夏文明的沃土，所承载的历史与文化。​​苏轼的一生为何归根于河南？​曹操到底为何而委屈落泪？​有六驾马车的古墓到底是哪位天子的？​孔子和***对话为何那么热闹？不要强求剧场的内容要有多么深的深度，它只是帮助我们去回顾、初识、概括一些历史人物、事件和场景。要想深刻，还是要去看书或者专门的纪录片不是吗？​园区内的公共设施配置齐全，免费的热水和直饮水供应，洗手间有免费的纸巾，如果有行走不便的家人还可以免费使用轮椅，停车也是免费的...排队区设有爱心座椅，身体不适的观众可以在那里休息。现在排队途中如果着急上洗手间，也可以领取一张手环标签，去了之后再回来在等待区与家人在入场时会合...一切的设置和服务都是很给力、很周到的。说说排队吧，我个人觉得去只有河南看剧场，不要有执念，我们做好了无缝衔接的时间规划，能够如愿当然最好，但难免遇到人多未能排上的剧场，这时我们都是选择就近的没看过的剧场排队入场。毕竟剧那么多，真没必要为了苦等一场而让时间流逝。我们有好几场剧都是因为出了剧场发现旁边剧场排队人不多，转身就去，边排队也一边回顾消化一下刚刚看过的剧，还能和家人孩子交流一下，有些不清楚的还可以趁这个空档搜索一下，挺好的。这一天，在规划与随意中，看了5个小剧场，1个大剧场，加文明之光。晚上不到7点出园，体力有限，不想熬夜开车返程。所以还是很满足的。​在只有河南，我们可以拥有充实快乐丰富的一天,热闹 不适 着急 有限 充实 快乐,positive,0.713801920413971
只有河南·戏剧幻城,5.0,只有河南，真的就只有河南，觉得花上一天时间去玩，还是很值得，唯一不好的就是，每个剧场都需要排队，好多人呀呀呀，在里面全靠跑！！可以先看完大小剧场之后再去拍照📷，黄黄的高墙，真的太多能拍照的地方了，的确很能出片！！当天看了这几个剧场，幻城的舞台效果真的真的太漂亮，一场下来有几个小剧情，很好理解的。小剧场：我挺喜欢候车大厅、李家村茶铺，剧情很好理解，也很有意思！曹操的麦田苏轼的河南幻城剧场（大剧场）候车大厅李家村茶铺张家大院,完大,positive,0.9397175908088684
只有河南·戏剧幻城,5.0,这确实是值得一刷再刷的地方！剧目很有意思，感受很深。提前看下小程序，可以知道剧目上演情况，如果可以及时更新满场情况就更好了。,确实,positive,0.7750501036643982
只有河南·戏剧幻城,5.0,好看的和又见平遥是一个导演带着孩子一起看更有意义呀好看场面非常震撼哦,平遥,positive,0.9921831488609314
只有河南·戏剧幻城,5.0,只有河南，爱上河南。确实令我打破了对河南的刻板印象。和朋友一起实景追剧，体验感特别酷！打卡了候车厅、苏轼的河南、天子驾六、李家村茶铺、第七车辆厂、火车站剧场、坤台、张家大院、乾台几场表演，除了李家村茶铺是现场配音，其他的都是背景音，但却一点都没觉得是背景音配音，融合度极高，演员的舞台表现和敬业程度令人沉浸其中，了解了河南的发展和变迁，度过了美好的一整天。因为春节，还赶上了闭园前的烟花秀，现场有人不禁感叹，此生无憾了！最最令人感到温馨的是，看完烟花秀已然晚上10点了，会有去市区的公交车在园区外等候着游客，一一送客，特别友好，体验感又提升了不少！虽然对于剧场的一些排剧，千人千面；虽然对于苏轼为何葬于河南的剧情略有欠缺；虽然剧集的时间点需要跑着去排队；虽然春节期间的票价贵了不少，可是，来都来了，开心最重要呀！,确实 美好 无憾 友好,positive,0.8785061836242676
