商品id,评论内容,评论者,评分,评论时间,评价距离购买天数,用户ip属地,评论商品,评论回复数,用户点赞数,形容词,text_rank,text_rank_value
100018978646,术业有专攻，这个玩意儿跟手表还是有本质区别的。所以现在各大厂家都出了ECG款式的表，但是那些表的ECG还是就相当于那种几百块的便携心电仪，可以测一下没法长时间监测的。当然这个只是单导联，毕竟要考虑到便携性和佩戴舒适型，如果是作为纯医疗用途肯定需要多导联的holter。最后补充一点，这个小东西特别骚气，居然可以连接运动APP当做心率带使用，我这可不是反话是真的夸他，官方不要脑子抽了砍掉这个功能哈。,伤***忘,5,2021-09-22 19:34:15,4,,,0,6,纯,,[]
100018978646,很好用，可以测出一些潜在的问题，准确率不说100%吧，至少能给医生提供一个参考，进行后续的检测和治疗，挺好的。,燃***蟹,5,2022-08-03 23:14:22,5,,ER1亲情版,2,1,好,,[]
100018978646,挺准的，虽然我是中医大夫，懂得点，好机器！,谁***起,5,2022-11-27 22:32:31,8,,ER1亲情版,0,0,好,,[]
100018978646,我几年前心梗装了心脏支架，为了自己心脏的健康，就想买个小巧的心电记录仪方便自己自查。比较了好久最终选了这个心电记录仪。东西不错，小巧，APP也简单方便。东西已收到就按说明书先用起来了。送了10个医生复核服务，不错。心电电极是通用型的，使用成本不高。还可以使用胸带检测，锻炼身体也可用。意外惊喜：居然可以连接到骑行APP，骑车时可以监控心率了，完全可以替代运动心率带。大赞👍。,G***0,5,2021-08-30 23:17:12,2,,,1,2,健康 方便 不错 简单 方便 不错 高 意外 惊喜 完全,,[]
100018978646,家里锻炼身体，酒店锻炼，数字显示计数，再也不用自己数了，跳神不用动脑筋，不需要场地就可以活动筋骨了。又便宜又好用。还有轴承，太滑溜了，不像一般的跳绳，没有轴承，容易缠绕,w***f,5,2022-06-06 16:33:26,3,,ER1亲情版,1,0,便宜 一般 容易,,[]
100018978646,新入手，感觉还挺不错的，用着看看效果，能时刻监护心脏了，安心,s***w,5,2021-11-10 11:13:59,2,,ER1亲情版,0,0,新,,[]
100018978646,购买之前在网上查找了很多公司相关资料和产品使用评论，这是一款去年十月份推出的产品，虽然对APP的评分并不高，但是对产品的好评率还是蛮高的。收到后看了一下说明书，操作并不复杂，先试用做了几次五分钟的AI检测，有些疑问和客服及时沟通了解后打消了顾虑，于是绑定了产品里附带赠送的5次长程分析卡，每次分析98元，五次就是490元，用完自己可以充值，分析结果收到也挺快，自己在亚洲心脏病医院的官微上找了医生，发了图文解析， 和去年在医院检查的做了对比，完全是可以起到体检作用的，这对于不太方便常去医院背holter的老人来说是非常有用的。,V***2,5,2021-06-19 17:18:19,11,,,2,0,高 蛮高 复杂 完全 方便,,[]
100018978646,收到该产品后就开始使用，感觉不错，只是详细看了说明书才知道该产品只能使用5年就报废了。,李***1,5,2023-11-02 07:42:09,7,北京,ER1亲情版,0,0,不错 详细,,[]
100018978646,质量不错                       操作简单,三***s,5,2023-10-03 11:14:38,2,北京,ER1专家版,0,0,不错 简单,,[]
100018978646,使用方便，可以快㨗测试心电图。,关***州,5,2023-09-28 21:17:20,3,广东,ER1专家版,0,0,快,,[]
100018978646,简单好用，可实时监看，做心电图和动态心电，并且有AI诊断，推荐。,z***8,5,2023-08-26 12:07:36,52,江苏,ER1亲情版,1,0,简单,,[]
100018978646,刚开始用 目前还不错,氵***申,5,2023-02-13 19:34:49,6,,ER1亲情版,0,1,不错,,[]
100018978646,用了好几天了挺好的，方便不耽误干活，自己在家就能检测心电图了，准备给家里老人也安排一个,j***c,5,2023-06-07 11:53:04,12,辽宁,ER1亲情版,0,0,好 挺好 方便 干活,,[]
100018978646,不值得买，会有干扰，分析的数据也有问题，完全对不起这个价格,j***4,1,2022-01-24 19:15:49,2,,ER1亲情版,2,1,完全,,[]
100018978646,比高端心电手表都强多了，可检测出房扑、房颤、早博等,J***h,5,2023-05-07 10:10:35,11,北京,ER1亲情版,0,0,早,,[]
100018978646,乐普牌子的好，速度快,j***f,5,2023-05-01 22:15:51,9,山东,通用电极片10片装,0,0,好 快,,[]
100018978646,小巧精致，操作简单，使用方便，国货之光。,j***h,5,2023-04-24 21:54:25,1,江苏,ER1亲情版,0,0,精致 简单,,[]
100018978646,包装完好，送货及时，,田***j,5,2023-04-23 05:00:14,3,天津,通用电极片10片装,0,0,完好,,[]
100018978646,用了一段时间了，还是比较准确的，可以入手,王***剑,5,2022-09-28 16:21:45,12,,ER1亲情版,1,1,准确,,[]
100018978646,安娜服务好，热心，办事效率高，点赞,j***b,5,2023-03-25 00:00:23,13,四川,ER1专家版,0,0,好,,[]
100018978646,包装完好，第二天就到了。,j***5,5,2023-03-21 16:33:23,11,山西,ER1亲情版,0,0,完好,,[]
100018978646,家人最近心脏不太好，去医院约holter比较麻烦，价格也不便宜。在京东找了找，对比了一下，这款还是相对比较方便的，虽然也有手表款，但是那个最多只能连续监测5分钟，有点不够用，所以综合选择了这款。试戴了一次，还可以，如果用蓝牙，传输速度会比较慢，配件比较齐全，价格不算便宜，大家可以根据自己的需求选择吧,R***a,5,2022-09-21 08:28:57,3,,ER1亲情版,1,1,麻烦 便宜 方便 连续 便宜,麻烦,"[{'word': '麻烦', 'weight': 1.0}]"
100018978646,甲流流行，家人心率一直很高，担心会出现病毒性心肌炎，所以买一个便捷心电图检测设备，虽然功能没有12导联的全面，但是单导联据说也可以有效分辨出正常情况的心电图和病毒心肌炎的心电图，就买来给家长试一下，希望好用吧,小***师,4,2023-03-18 15:50:52,12,北京,ER1亲情版,0,0,高 便捷 有效,,[]
100018978646,看起来做工不错，希望能监测到底哪里出了问题。,l***3,5,2023-03-11 20:11:57,3,,ER1亲情版,0,0,不错,,[]
100018978646,使用方便，效果不错，值得拥有。,w***4,5,2023-03-06 11:20:11,9,,ER1亲情版,0,0,不错,,[]
100018978646,使用方便，随时随地都可以测量,j***z,5,2023-03-04 16:57:54,56,,ER1亲情版,0,0,,,[]
100018978646,报告生成快捷 产品不错,C***i,5,2023-02-20 20:41:34,0,,ER1亲情版,0,0,快捷 不错,,[]
100018978646,操作便利，测量灵敏。,j***a,5,2023-02-17 11:25:47,5,,ER1亲情版,0,0,便利,,[]
100018978646,赶他家12导联的还是差点儿，干扰分析的不准，但优点是方便便捷，有ai分析，可以相互补充使用,l***5,5,2022-04-18 13:31:06,17,,ER1亲情版,0,2,方便 便捷,,[]
100018978646,收到就试用，使用方便，简单，数据待问医生。,j***李,5,2023-01-04 06:42:35,3,,ER1亲情版,0,0,简单,,[]
100018978646,医院体检查颈动脉斑块时，说有早搏，第二天去做心电图正常，医生说让背个机器24小时跟踪。可是医院预约机器要排队，京东上看到这款不错就买了。收到货马上开箱充电，已经用上了。24小时还没到，感觉到不舒服时，立刻采集短程，AI分析报告很快，捕捉到2个早搏。,j***r,5,2022-06-26 09:53:02,2,,ER1亲情版,1,1,不错 舒服,,[]
100018978646,这款心电记录仪质量不错，主要用来监测心率觉得还比较准确。,z***n,5,2022-11-29 14:39:45,18,,ER1亲情版,0,0,不错 准确,,[]
100018978646,操作方便，老人也能学会，实时监测，分段记录,j***c,5,2022-10-31 12:17:22,17,,ER1亲情版,1,0,方便,,[]
100018978646,偶发室早，医生建议买个心电仪，不舒服的时候可以随时监测。在多联和这款中纠结，所有选择它是因为使用的便利性。毕竟使用起来方便，利用率才会高。仪器轻巧好用，贴在身上无负担，数据也算准确（个人判断），有AI分析，做了个24小时的，感觉还不错。推荐家庭保养使用。,u***4,5,2022-03-21 12:29:26,27,,ER1亲情版,0,1,舒服 方便 高 轻巧 好 准确 不错,,[]
100018978646,使用方便 好评,r***2,5,2021-11-30 19:30:05,11,,ER1亲情版,0,2,,,[]
100018978646,刚刚拆开试了一下实用又方便，客服细心解答，服务好，产品更好。👍👍👍👍,X***3,5,2022-09-01 11:42:16,5,,ER1亲情版,1,0,方便 好,,[]
100018978646,经常测测心脏，感觉安心一些,h***o,5,2022-08-31 21:23:36,27,,ER1亲情版,1,0,,,[]
100018978646,给老人买的，一直有心脏的问题，希望通过这个产品解决长跑医院的问题，同时附加了互联网医院功能，还没有使用，至少省去了很多时间，值得推荐,e***n,5,2022-02-28 17:43:26,4,,ER1亲情版,0,1,,,[]
100018978646,简单好用，功能全面。,玄***岩,5,2022-07-26 22:27:17,4,,ER1亲情版,1,0,简单 好,,[]
100018978646,朋友用了说还可以，打算亲自试一试。产品日期为2021年9月，快1年了，库存货，使用期仅为5年，这一点不太满意。,s***f,5,2022-06-22 20:48:11,2,,ER1亲情版,1,0,快,,[]
100018978646,买给老人用的，挺好的。,j***j,5,2022-05-21 18:06:24,61,,ER1亲情版,0,0,挺好,,[]
100018978646,按照说明书设置和佩戴在使用上没有问题，通过app查看监测结果很方便，导出也很方便，不过监测到的心电数据是否准确，这个没有比较真的无法判断，但我还是相信厂家的实力和品质。另外该产品是有使用期限的，建议使用5年。,s***n,4,2022-04-21 17:11:43,29,,ER1亲情版,0,0,方便 方便 准确,,[]
100018978646,小巧玲珑，试戴了24小时，效果好。,j***y,5,2022-04-06 21:31:20,2,,ER1亲情版,0,0,好,,[]
100018978646,好东西，送货速度够快。,L***h,5,2022-04-05 09:52:33,6,,ER1亲情版,0,0,好 够快,,[]
100018978646,1.这款心率带可以通过手机实时监控心率，可以通过app显示心电图2.可以匹配部分运动手表（佳明），有利于运动中监控心率3.相比其他运动心率带而言，这款心率带是可拆卸的，方便清洗，不习惯心率带还可以使用电极贴。,江***博,5,2021-10-05 02:10:16,39,,ER1亲情版,0,1,方便,,[]
100018978646,给老人买的 用着挺方便,1***m,5,2022-01-26 20:40:33,22,,ER1亲情版,0,0,方便,,[]
100018978646,主要是佩戴方便，可连续检测，实际使用还比较敏感,w***n,5,2022-01-25 14:33:39,11,,ER1亲情版,0,0,方便 连续 敏感,,[]
100018978646,可以连上手机，检测心跳率，不用专门跑医院去了。方便。,U***A,5,2022-01-02 16:29:36,9,,ER1亲情版,0,0,方便,,[]
100018978646,买给老人的，真不错,j***z,5,2022-01-01 14:33:11,3,,ER1亲情版,0,0,,,[]
100018978646,方便，挺好的,z***g,5,2021-11-17 20:40:34,10,,ER1亲情版,0,0,方便 好,,[]
100018978646,京东速度真的可以，商品妥妥的！,宝***0,5,2021-10-16 18:58:02,0,,ER1亲情版,0,0,妥妥,,[]
100018978646,发货闪电极速，东西方便轻巧，客服耐心解答。,j***e,5,2021-08-27 21:30:18,2,,,0,0,方便 轻巧 耐心,,[]
100018978646,好,j***s,5,2021-12-17 17:18:10,2,,ER1亲情版,0,0,好,,[]
100018978646,好,l***6,5,2023-11-14 17:37:12,6,吉林,通用电极片10片装,0,0,好,,[]
100018978646,速度蛮快的，功能可以用,d***y,5,2023-11-14 06:47:56,7,上海,ER1亲情版,0,0,蛮快,,[]
100018978646,东西还好，经常会用，挺好,j***5,5,2023-11-12 20:38:09,54,北京,通用电极片10片装,0,0,好,,[]
100018978646,多次购买了，一直买的这个耗材。,j***U,5,2023-11-10 17:35:55,15,江苏,通用电极片10片装,0,0,,,[]
100018978646,产品使用了，基本不错，就是缺少几个功能，同档次其它产品功能更加丰富，比喻：R-R长间歇，停搏等，本产品都没有，建议尽快升级，此功能软件简单。,j***9,5,2023-04-10 15:09:14,22,江苏,ER1亲情版,1,1,不错 丰富 简单,,[]
100018978646,好评,我***格,5,2023-09-09 15:56:03,17,贵州,通用电极片10片装,0,0,,,[]
100018978646,健康监测的好帮手，真好。,g***7,5,2023-09-03 21:45:29,14,广东,ER1亲情版,1,0,健康 好,,[]
100018978646,使用方便，小巧易携带,z***4,5,2023-08-29 09:36:07,23,新疆,ER1亲情版,1,0,易,,[]
100018978646,配套的东西，正品保证,j***O,5,2023-07-25 21:33:11,2,广西,通用电极片10片装,1,0,配套,,[]
100018978646,不过敏，多次购买了。,百***扬,5,2023-07-20 21:33:02,21,上海,通用电极片10片装,1,0,,,[]
100018978646,价格实惠，能够接受。,j***n,5,2023-07-07 10:31:43,27,北京,通用电极片10片装,1,0,,,[]
100018978646,刚刚收到产品，佩戴起来，期待能准时准确护心,爱***妻,5,2023-07-02 11:02:14,2,吉林,ER1亲情版,1,0,准确,,[]
100018978646,好用,u***n,5,2023-05-13 12:00:51,1,海外,ER1亲情版,0,0,好,,[]
100018978646,买过好多次了,王***剑,5,2023-05-08 18:23:18,2,辽宁,通用电极片10片装,0,0,好,,[]
100018978646,会后好多次了，没毛病,王***剑,5,2023-05-03 16:34:20,1,吉林,通用电极片10片装,0,0,好,,[]
100018978646,总体使用感受还是不错的，根据个人情况贴久了容易红痒。,j***f,5,2023-04-27 16:13:08,32,四川,通用电极片10片装,0,0,不错 久 容易 红 痒,,[]
100018978646,备用品粘性还不错，希望价格能再便宜些。,y***h,5,2023-04-26 08:50:16,2,上海,通用电极片10片装,0,0,不错 便宜,,[]
100018978646,这个用着。和医院里边儿。结果差不多。所以我感觉挺好的。,j***D,5,2023-04-20 21:11:28,3,河北,ER1亲情版,0,0,好,,[]
100018978646,实用性强 可以把数据倒到电脑上 系统分析 可以提供不错的参考 避免了反复去医院 挺方便 手机上下载乐普APP 还可以实时观察心电波形 5米左右的距离,j***d,5,2023-04-06 19:21:48,7,河北,ER1亲情版,0,0,强 不错 方便,,[]
100018978646,真不错,s***7,5,2022-10-02 17:32:50,64,,ER1亲情版,1,1,,,[]
100018978646,送给老板的礼物🎁，看起来还行。,b***m,5,2023-03-18 20:59:07,49,北京,ER1亲情版,0,0,,,[]
100018978646,给老人买的 感觉还不错,d***g,5,2023-03-06 20:22:24,38,,ER1亲情版,0,0,不错,,[]
100018978646,购物上京东省钱又安心，这个简单易操作家人用着放心。,a***敌,5,2023-03-02 18:10:03,16,,ER1亲情版,0,0,简单 易,,[]
100018978646,商品不错建议购买，服务不错,g***8,5,2023-02-18 11:31:28,2,,ER1亲情版,0,0,不错 不错,,[]
100018978646,与描述相同，使用简单方便。,j***f,5,2023-02-12 17:03:01,1,,ER1亲情版,0,0,简单 方便,,[]
100018978646,老客户了，一直在买，质量稳定,j***l,5,2023-02-12 09:16:07,38,,ER1亲情版,0,0,稳定,,[]
100018978646,产品质量可以，但分析报告对心率带记录没有一个连续的曲线分析图表是一个不足。希望能改进，其实就是一个简单的软件分析功能。如果作为运动心率带，振动提示功能还是不错的。,j***u,4,2022-08-17 12:28:30,15,,ER1亲情版,1,1,连续 不足 简单 不错,,[]
100018978646,运货速度快，试用了两天，整体感觉还不错，佩戴也方便,c***g,5,2023-02-08 07:45:27,3,,ER1亲情版,0,0,快 不错 方便,,[]
